noc_code,type_english,name_english,type_french,name_french
22313,Employment requirements,"In Quebec, membership in the regulatory body for professional technologists is required to use the title ""Professional Technologist.""",Conditions d'accès à la profession,Les membres de certaines des professions incluses dans ce groupe de base peuvent obtenir une certification spécialisée du Conseil canadien de l'aviation et de l'aérospatiale (CCAA).
30010,Employment requirements,"Administrators of departments such as surgery, clinical medicine or laboratory medicine are usually required to have the education and training of a specialist physician.",Conditions d'accès à la profession,"Les directeurs des services tels que ceux de la chirurgie, de la médecine clinique ou de la médecine de laboratoire doivent habituellement avoir les diplômes et la formation d'un médecin spécialiste."
30010,Employment requirements,"Administrators of other departments, such as nursing, dietetics or physiotherapy, are usually required to have the education and training of the medical professionals in that department.",Conditions d'accès à la profession,"Les directeurs des autres services tels que ceux des soins infirmiers, de la diététique ou de la physiothérapie doivent habituellement avoir le diplôme et la formation des professionnels des soins de santé du service concerné."
30010,Employment requirements,"Several years of experience in the relevant profession, including supervisory experience, are usually required.",Conditions d'accès à la profession,"Plusieurs années d'expérience dans la profession concernée, y compris de l'expérience en supervision, sont habituellement exigées."
30010,Employment requirements,Certification in the relevant profession is required.,Conditions d'accès à la profession,Les directeurs doivent être agréés dans la profession concernée.
31100,Employment requirements,Specialists in clinical and laboratory medicine,Conditions d'accès à la profession,Spécialistes en médecine clinique et de laboratoire
31100,Employment requirements,"A bachelor's degree or in Quebec, completion of a college program and one year of pre-medicine university studies is usually required.",Conditions d'accès à la profession,"Un baccalauréat ou au Québec, un diplôme d'études collégiales et une année préparatoire aux études médicales sont habituellement exigés."
31100,Employment requirements,Graduation from an approved medical school and specific specialty training are required.,Conditions d'accès à la profession,Un diplôme d'une faculté de médecine reconnue et une formation dans une spécialisation sont exigés.
31100,Employment requirements,Completion of the certifying examinations of the Royal College of Physicians and Surgeons of Canada and licensing by the provincial or territorial licensing authority are required.,Conditions d'accès à la profession,La réussite aux examens du Collège royal des médecins et chirurgiens du Canada et un permis d'exercice provincial ou territorial sont exigés.
31100,Employment requirements,Specialists in clinical medicine,Conditions d'accès à la profession,Spécialistes en médecine clinique
31100,Employment requirements,Four to five years of specialty residency training are required.,Conditions d'accès à la profession,Une résidence de quatre à cinq ans dans une spécialité est exigée.
31100,Employment requirements,Two years of subspecialty training may also be required.,Conditions d'accès à la profession,Une résidence reconnue de deux ans en sous-spécialisation peut être exigée.
31100,Employment requirements,Specialists in laboratory medicine,Conditions d'accès à la profession,Spécialistes en médecine de laboratoire
31100,Employment requirements,Four to five years of specialty residency training are required.,Conditions d'accès à la profession,Une résidence de quatre à cinq ans dans une spécialité est exigée.
31101,Employment requirements,"A bachelor's degree or in Quebec, completion of a college program and one year of pre-medicine university studies is usually required.",Conditions d'accès à la profession,"Un baccalauréat ou au Québec, un diplôme d'études collégiales et une année préparatoire aux études médicales sont habituellement exigés."
31101,Employment requirements,Graduation from an approved medical school and specific specialty training are required.,Conditions d'accès à la profession,Un diplôme d'une faculté de médecine reconnue et une formation dans une spécialisation sont exigés.
31101,Employment requirements,Completion of the certifying examinations of the Royal College of Physicians and Surgeons of Canada and licensing by the provincial or territorial licensing authority are required.,Conditions d'accès à la profession,La réussite aux examens du Collège royal des médecins et chirurgiens du Canada et un permis d'exercice provincial ou territorial sont exigés.
31101,Employment requirements,Five to six years of specialty residency training are required.,Conditions d'accès à la profession,Une résidence de cinq à six ans dans une spécialité est exigée.
31101,Employment requirements,Two years of subspecialty training may also be required.,Conditions d'accès à la profession,Une formation de deux ans dans une sous-spécialisation peut être exigée.
31102,Employment requirements,"A bachelor's degree  or  in Quebec, completion of a college program and one year of pre-medicine university studies is usually required.",Conditions d'accès à la profession,"Un baccalauréat  ou au Québec, un programme d'études collégiales et une année préparatoire aux études médicales sont habituellement exigés."
31102,Employment requirements,Graduation from an approved medical school  and two to three years of family medicine residency training are required.,Conditions d'accès à la profession,Un diplôme d'une faculté de médecine reconnue  et deux à trois ans de résidence en médecine familiale sont exigés.
31102,Employment requirements,Completion of the qualifying examinations of the Medical Council of Canada or the Collège des médecins du Québec and  licensing by the provincial or territorial licensing authority are required.,Conditions d'accès à la profession,La réussite aux examens du Conseil médical du Canada ou du Collège des médecins du Québec  et un permis d'exercice provincial ou territorial sont exigés.
31103,Employment requirements,Doctor of veterinary medicine,Conditions d'accès à la profession,Docteur en médecine vétérinaire
31103,Employment requirements,Two years of pre-veterinary university studies or completion of a college program in health science and a four to five year university degree in veterinary medicine and successful completion of an examination leading to a national certification are required.,Conditions d'accès à la profession,Deux ans d'études universitaires en sciences ou un diplôme d'études collégiales en sciences de la santé et un baccalauréat en médecine vétérinaire de quatre à cinq ans et la réussite d'un examen conduisant à un certificat national sont exigés.
31103,Employment requirements,A provincial licence to practice is required.,Conditions d'accès à la profession,Un permis d'exercice provincial est exigé.
31103,Employment requirements,Veterinary specialists,Conditions d'accès à la profession,Vétérinaires spécialistes
31103,Employment requirements,Completion of a degree in veterinary medicine and three to four years of additional postgraduate studies or residency program in the specialty of their choice are required.,Conditions d'accès à la profession,Deux ans d'études universitaires en sciences ou un diplôme d'études collégiales en sciences de la santé et un baccalauréat en médecine vétérinaire de quatre à cinq ans et la réussite d'un examen conduisant à un certificat national sont exigés.
31103,Employment requirements,"Veterinary specialists must be accredited by the American College of Veterinary Internal Medicine (ACVIM) or the American Board of Veterinary Practitioners (ABVP). In Quebec, they must be accredited by the Ordre des médecins vétérinaires du Québec and only 18 specialties are recognized.",Conditions d'accès à la profession,"Les vétérinaires spécialistes doivent être agréés par l'American College of Veterinary Internal Medicine (ACVIM) ou l'American Board of Veterinary Practitioners (ABVP). Au Québec, ils doivent être agréés par l'Ordre des médecins vétérinaires du Québec et seulement 18 spécialités sont reconnues."
31103,Employment requirements,A provincial license to practice is required.,Conditions d'accès à la profession,Un permis d'exercice provincial est exigé.
31103,Employment requirements,Research veterinarian,Conditions d'accès à la profession,Vétérinaire en recherche
31103,Employment requirements,Two years of pre-veterinary university studies or completion of a college program in health science and a four to five year university degree in veterinary medicine and successful completion of an examination leading to a national certification are required.,Conditions d'accès à la profession,Un permis d'exercice provincial est exigé.
31103,Employment requirements,Entry into research positions may require postgraduate study.,Conditions d'accès à la profession,Un diplôme en médecine vétérinaire ainsi que trois à quatre années d'études postdoctorales supplémentaires ou un programme de résidence dans la spécialité de leur choix sont exigées.
31103,Employment requirements,A provincial licence to practice is required.,Conditions d'accès à la profession,Les emplois au niveau de la recherche peuvent exiger une maîtrise ou un doctorat.
31110,Employment requirements,Dentists,Conditions d'accès à la profession,Dentistes
31110,Employment requirements,"Two to four years of pre-dentistry university studies or, in Quebec, completion of a college program in sciences and a university degree from a recognized dental program are required.",Conditions d'accès à la profession,"De deux à quatre ans d'études universitaires pré-dentaire ou, au Québec, il est possible d'être admis au programme de médecine dentaire avec un diplôme d'études collégiales en science et un baccalauréat en médecine dentaire sont exigés."
31110,Employment requirements,Licensing by a provincial or territorial regulatory body is required.,Conditions d'accès à la profession,Un permis d'exercice provenant d'un organisme de réglementation provincial ou territorial est exigé.
31110,Employment requirements,Dentists in general practice can move into a specialized practice through advanced training.,Conditions d'accès à la profession,Une formation supplémentaire permet aux dentistes généralistes d'accéder à un domaine spécialisé.
31110,Employment requirements,Oral and maxillofacial surgeons,Conditions d'accès à la profession,Chirurgiens buccaux et maxillo-faciaux
31110,Employment requirements,Four to seven years of specialty residency training in oral and maxillofacial surgery are required.,Conditions d'accès à la profession,De quatre à sept ans de résidence spécialisée en chirurgie buccale et maxillo-faciale sont exigés.
31110,Employment requirements,Orthodontists,Conditions d'accès à la profession,Orthodontistes
31110,Employment requirements,Three years advanced orthodontics and dentofacial orthopedics program accredited by the Canadian Dental Association is required.,Conditions d'accès à la profession,Un programme d'orthodontie et d'orthopédie dento-faciale avancé de trois ans accrédité par l'Association dentaire canadienne est exigé.
31110,Employment requirements,Prosthodontists,Conditions d'accès à la profession,Prosthodontistes
31110,Employment requirements,Three years advanced prosthodontics program accredited by the Canadian Dental Association is required.,Conditions d'accès à la profession,Un programme de prothèses avancé de trois ans accrédité par l'Association dentaire canadienne est exigé.
31111,Employment requirements,"Three years of university undergraduate studies or, in Quebec, completion of a college program in sciences and a four- to five-year university program in optometry are required.",Conditions d'accès à la profession,"Trois ans d'études universitaires de premier cycle ou, au Québec, un programme d'études collégiales en sciences et un programme d'études universitaires de quatre à cinq ans en optométrie sont exigés."
31111,Employment requirements,Licensing by the provincial or territorial regulatory governing body is required.,Conditions d'accès à la profession,Un permis d'exercice d'un organisme de réglementation provincial ou territorial est exigé.
31112,Employment requirements,Audiologists require a master's degree in audiology.,Conditions d'accès à la profession,Une maîtrise en audiologie est exigée des audiologistes.
31112,Employment requirements,Speech-language pathologists require a master's degree in speech-language pathology.,Conditions d'accès à la profession,Une maîtrise en orthophonie est exigée des orthophonistes.
31112,Employment requirements,"Registration with a regulatory body is required for audiologists and speech-language pathologists in Newfoundland and Labrador, New Brunswick, Quebec, Ontario, Manitoba, Saskatchewan, Alberta and British Columbia.",Conditions d'accès à la profession,"Un permis d'exercice provincial est exigé des audiologistes et des orthophonistes à Terre-Neuve-et-Labrador, au Nouveau-Brunswick, au Québec, en Ontario, au Manitoba, en Saskatchewan, en Alberta et en Colombie-Britannique."
31112,Employment requirements,"Membership in the national association, Canadian Association of Speech-Language Pathologists and Audiologists, is usually required.",Conditions d'accès à la profession,"L'appartenance à l'association nationale, l'Association canadienne des orthophonistes et audiologistes, est habituellement exigée."
31112,Employment requirements,"In some jurisdictions, audiologists may be required to obtain a separate licence to dispense hearing aids.",Conditions d'accès à la profession,"Dans certaines juridictions, un permis d'exercice peut être exigé des audiologistes afin de vendre des appareils audiométriques."
31120,Employment requirements,A university degree in pharmacy and a period of supervised practical training are required.,Conditions d'accès à la profession,Un diplôme universitaire en pharmacie et une formation pratique supervisée sont exigés.
31120,Employment requirements,Licensure is required in all provinces and territories for community and hospital pharmacists.,Conditions d'accès à la profession,Un permis d'exercice est exigé dans toutes les provinces et territoires pour les pharmaciens en milieu communautaire et hospitalier.
31121,Employment requirements,"Dietitians require a bachelor's degree in dietetics, nutrition or a related field such as food and nutritional science from a program accredited by the Partnership for Dietetic Education and Practice (PDEP), and a period of supervised practical training.",Conditions d'accès à la profession,"Un baccalauréat en diététique, en nutrition ou dans un domaine connexe tel que les sciences alimentaires et les sciences de la nutrition d'un programme accrédité par le Partenariat pour la formation et la pratique en nutrition (PFPN), et une période de formation pratique supervisée sont exigés."
31121,Employment requirements,Successful completion of the Canadian Dietetic Registration Exam (CDRE) is required in all provinces except Quebec.,Conditions d'accès à la profession,La réussite de l'Examen d'admission à la profession de diététiste au Canada (EAPDC) est exigé pour les diététistes dans toutes les provinces sauf Québec.
31121,Employment requirements,Registration with a regulatory body is required in all provinces for dietitians.,Conditions d'accès à la profession,Un permis d'exercice est exigé dans toutes les provinces pour les diététistes.
31121,Employment requirements,"Membership in the national association, Dietitians of Canada, is voluntary.",Conditions d'accès à la profession,"L'appartenance à l'association nationale, Les diététistes du Canada, est volontaire."
31121,Employment requirements,"Registration with a regulatory body is required for nutritionists in Nova Scotia, Quebec and Alberta. In the remaining provinces, nutritionists may require the same education and practical training as dietitians.",Conditions d'accès à la profession,"Un permis d'exercice est exigé pour les nutritionnistes en Nouvelle-Écosse, au Québec et en Alberta. Dans les autres provinces, les nutritionnistes peuvent exiger la même formation théorique et pratique que les diététistes."
31121,Employment requirements,"Membership with the national association, Dietitians of Canada, and/or a provincial regulatory body is available for nutritionists who have the same education and practical training as dietitians.",Conditions d'accès à la profession,L'appartenance à l'organisme Les diététistes du Canada ou à l'organisme de réglementation provincial est possible pour les nutritionnistes qui possèdent la même formation universitaire et pratique que les diététistes.
31200,Employment requirements,"A doctoral degree in psychology is required in order to use the designation ""Psychologist"" in Prince Edward Island, New Brunswick, Quebec, Ontario, Manitoba and British Columbia.",Conditions d'accès à la profession,"Un doctorat en psychologie est exigé pour utiliser le titre de « psychologue » à l'Île-du-Prince-Édouard, au Nouveau-Brunswick, au Québec, en Ontario, au Manitoba et en Colombie-Britannique."
31200,Employment requirements,"A master's degree in psychology is required for the designation ""Psychologist"" in Newfoundland and Labrador, Nova Scotia, Saskatchewan, Alberta, the Northwest Territories and Nunavut.",Conditions d'accès à la profession,"Une maîtrise en psychologie est exigée pour utiliser le titre de « psychologue » à Terre-Neuve-et-Labrador, en Nouvelle-Écosse, en Saskatchewan, en Alberta, dans les Territoires du Nord-Ouest et au Nunavut."
31200,Employment requirements,"A master's degree in psychology is required in order to use the designation ""Psychological Associate"" in Prince Edward Island, Ontario, Manitoba and British Columbia.",Conditions d'accès à la profession,"Une maîtrise en psychologie est exigée pour utiliser le titre de « psychologue associé » à l'Île-du-Prince-Édouard, en Ontario, au Manitoba et en Colombie-Britannique."
31200,Employment requirements,A period of supervised practical experience is required in most jurisdictions.,Conditions d'accès à la profession,Un stage d'expérience pratique supervisé est exigé dans la plupart des provinces et territoires.
31200,Employment requirements,Successful completion of the written Examination for Professional Practice in Psychology (EPPP) is required in most provinces.,Conditions d'accès à la profession,La réussite à l'examen écrit Examination for Professional Practice in Psychology (EPPP) est exigée dans la plupart des provinces.
31200,Employment requirements,Oral examinations and board interviews are required in some provinces.,Conditions d'accès à la profession,Des épreuves orales ainsi que des entrevues en comité sont exigées dans certaines provinces.
31200,Employment requirements,"Registration with a regulatory body is required in all provinces, the Northwest Territories and Nunavut.",Conditions d'accès à la profession,"L'appartenance à l'organisme de réglementation est exigée dans toutes les provinces, dans les Territoires du Nord-Ouest et au Nunavut."
31200,Employment requirements,Written ethics and jurisprudence exams may be required in some jurisdictions.,Conditions d'accès à la profession,Des examens écrits d'éthique et de jurisprudence peuvent être exigés dans certaines administrations.
31200,Employment requirements,Psychologists can become specialized in a particular area through training and experience.,Conditions d'accès à la profession,La formation et l'expérience permettent aux psychologues de se spécialiser dans un domaine en particulier.
31201,Employment requirements,"A minimum of three years of university undergraduate studies or in Quebec, completion of a college diploma in natural science is required.",Conditions d'accès à la profession,"Au moins trois années d'études universitaires de premier cycle ou, au Québec un diplôme d'études collégiales en sciences naturelles est exigé."
31201,Employment requirements,Completion of a four or five year program at an Accredited Doctor of Chiropractic Education Programme is required.,Conditions d'accès à la profession,Un programme agréé de docteur en chiropratique de quatre à cinq ans est exigé.
31201,Employment requirements,Successful completion of the national examinations by the Canadian Chiropractic Examining Board is required to qualify to become licensed by a provincial or territorial body.,Conditions d'accès à la profession,La réussite des examens nationaux du Conseil canadien des examens chiropratiques est nécessaire pour obtenir un permis d'exercice auprès d'un organisme provincial ou territorial.
31201,Employment requirements,Licensing by a regulatory body is required in all provinces and in Yukon.,Conditions d'accès à la profession,Un permis d'exercice délivré par un organisme de réglementation est exigé dans toutes les provinces ainsi qu'au Yukon.
31202,Employment requirements,A master's degree in physiotherapy and a period of supervised practical training are required.,Conditions d'accès à la profession,Une maîtrise en physiothérapie ainsi qu'un stage pratique supervisé sont exigés.
31202,Employment requirements,A licence or registration with a regulatory body is required in all provinces and territories.,Conditions d'accès à la profession,Un permis d'exercice délivré par un organisme de réglementation est exigé dans toutes les provinces et territoires.
31202,Employment requirements,Completion of a physiotherapist competency examination is required in all provinces and territories.,Conditions d'accès à la profession,La réussite d'un examen de compétence en physiothérapie est exigée dans toutes les provinces et territoires.
31203,Employment requirements,A university degree in occupational therapy including supervised fieldwork is required.,Conditions d'accès à la profession,"Un diplôme universitaire en ergothérapie, comprenant un stage supervisé, est exigé."
31203,Employment requirements,Completion of a national or provincial certification examination is required.,Conditions d'accès à la profession,La réussite d'un examen de certification national ou provincial est exigée.
31203,Employment requirements,Licensure with a regulatory body is required in all provinces and territories.,Conditions d'accès à la profession,Un permis d'exercice délivré par un organisme de réglementation est exigé dans toutes les provinces et tous les territoires.
31203,Employment requirements,"Membership in the national association, Canadian Association of Occupational Therapists, is required in some provinces.",Conditions d'accès à la profession,"L'adhésion à l'association nationale, soit l'Association canadienne des ergothérapeutes, est exigée dans certaines provinces."
31203,Employment requirements,Occupational therapists may obtain expertise in a particular area through additional training or experience.,Conditions d'accès à la profession,Une formation complémentaire ou de l'expérience peut permettre aux ergothérapeutes d'acquérir une expertise dans un domaine précis.
31204,Employment requirements,"Kinesiologists require a four-year bachelor's degree in kinesiology, physical education or human kinetics.",Conditions d'accès à la profession,"Un baccalauréat de quatre ans en kinésiologie, en éducation physique ou en cinétique humaine est exigé des kinésiologues."
31204,Employment requirements,Certification for kinesiologists is available through the Canadian Kinesiology Alliance.,Conditions d'accès à la profession,Il est possible d'obtenir l'agrément auprès de l'Alliance canadienne de kinésiologie.
31204,Employment requirements,Registration with a regulatory body is required for kinesiologists in Ontario.,Conditions d'accès à la profession,Un permis d'exercice d'un organisme de réglementation est exigé pour les kinésiologues en Ontario.
31204,Employment requirements,Athletic therapists require a bachelor's degree in sport therapy or a degree in health sciences with a specialization in sports injury management.,Conditions d'accès à la profession,Un baccalauréat en thérapie du sport ou un diplôme en sciences de la santé avec une spécialisation en gestion des blessures sportives est exigé des thérapeutes du sport.
31204,Employment requirements,Recreational therapists usually require a bachelor's degree in recreation with a specialization in therapeutic recreation.,Conditions d'accès à la profession,Un baccalauréat en récréologie avec une spécialisation en ludothérapie est habituellement exigé des ludothérapeutes.
31204,Employment requirements,Supervised practical training is usually required for occupations in this unit group.,Conditions d'accès à la profession,Une formation pratique sous surveillance dans le domaine de spécialisation est habituellement exigée pour les postes de ce groupe de base.
31204,Employment requirements,Certification or membership with the appropriate national professional association or provincial counterpart may be required.,Conditions d'accès à la profession,Une accréditation ou l'appartenance à une association professionnelle nationale appropriée ou son homologue provincial peut être exigée.
31209,Employment requirements,Doctors of podiatric medicine (D.P.M.),Conditions d'accès à la profession,Docteurs en médecine podiatrique
31209,Employment requirements,"A four-year doctoral degree program in podiatric medicine available in the United States and in Quebec, normally following completion of a bachelor's degree program, is required.",Conditions d'accès à la profession,"Un programme de quatre ans menant à un doctorat en médecine podiatrique offert au Québec et aux États-Unis, normalement après avoir obtenu un baccalauréat est exigé."
31209,Employment requirements,A medical residency is required in Alberta and British Columbia.,Conditions d'accès à la profession,Une période de formation médicale (résidence) est exigée en Alberta et en Colombie-Britannique.
31209,Employment requirements,"A doctor of podiatric medicine (D.P.M.) degree is required to practice podiatry in Quebec, Ontario, Alberta and British Columbia.",Conditions d'accès à la profession,"Un doctorat en médecine podiatrique est exigé des docteurs en médecine podiatrique au Québec, en Ontario, en Alberta et en Colombie-Britannique."
31209,Employment requirements,Chiropodists and podiatrists,Conditions d'accès à la profession,Podologues et podiatres diplômés
31209,Employment requirements,An advanced three-year diploma program in chiropody (DCh) obtained in Canada  or a first-degree program in podiatric medicine (D.Pod.M.) obtained abroad (United Kingdom) is usually required.,Conditions d'accès à la profession,Un programme de trois ans menant à un diplôme avancé en podologie (DCh) au Canada ou un programme menant à un diplôme de premier cycle en médecine podiatrique (D.Pod.M.) à l'étranger (Royaume-Uni) est habituellement exigé.
31209,Employment requirements,"A licence is required in New Brunswick, Quebec, Ontario, Manitoba, Saskatchewan, Alberta and British Columbia.",Conditions d'accès à la profession,"Un permis d'exercice exigé au Nouveau-Brunswick, au Québec, en Ontario, au Manitoba, en Saskatchewan, en Alberta et en Colombie-Britannique."
31209,Employment requirements,Doctors of naturopathic medicine,Conditions d'accès à la profession,Docteurs en médecine naturopathique
31209,Employment requirements,A university degree in pre-medical science is required.,Conditions d'accès à la profession,Un diplôme universitaire de premier cycle en sciences est exigé.
31209,Employment requirements,"Completion of a university program in naturopathic medicine, obtained abroad  or a four-year program in naturopathic medicine from a private institute is required.",Conditions d'accès à la profession,Un programme d'études universitaires en naturopathie offert à l'étranger  ou un programme de quatre ans en naturopathie offert par un institut privé est exigé.
31209,Employment requirements,"A licence is required in Nova Scotia, Ontario, Manitoba, Saskatchewan, Alberta and British Columbia.",Conditions d'accès à la profession,"Un permis d'exercice est exigé en Nouvelle-Écosse, en Ontario, au Manitoba, en Saskatchewan, en Alberta et en Colombie-Britannique."
31209,Employment requirements,Doctors of osteopathic medicine,Conditions d'accès à la profession,Docteurs en médecine ostéopathique
31209,Employment requirements,A bachelor's degree is required for admission to a doctor of osteopathic medicine program.,Conditions d'accès à la profession,Un baccalauréat est exigé pour s'inscrire au programme de docteur en ostéopathie.
31209,Employment requirements,A four-year program in osteopathic medicine leading to a doctor of osteopathy degree  and a minimum three-year medical residency are required. These qualifications are obtained in the United States.,Conditions d'accès à la profession,"Un programme d'études de quatre ans en ostéopathie, menant au diplôme de docteur en ostéopathie, et une période de résidence d'un minimum de trois ans en milieu hospitalier sont exigés. Ces qualifications sont obtenues aux États-Unis."
31209,Employment requirements,Completion of certifying examinations of the Royal College of Physicians and Surgeons of Canada  and licensing by the provincial or territorial licensing authority are required.,Conditions d'accès à la profession,La réussite aux examens du Collège royal des médecins et chirurgiens du Canada et un permis d'exercice provincial ou territorial sont exigés.
31300,Employment requirements,"Completion of a university, college or other approved registered nursing, or registered psychiatric nursing, program is required.",Conditions d'accès à la profession,Un diplôme d'études universitaires ou collégiales ou un diplôme de tout autre programme reconnu en soins infirmiers ou en soins infirmiers psychiatriques est exigé.
31300,Employment requirements,"Courses in management studies or a degree, diploma or certificate in management or administration may be required.",Conditions d'accès à la profession,"Des cours en gestion, un diplôme ou un certificat en gestion ou en administration peuvent être exigés."
31300,Employment requirements,"Registration with a regulatory body is required for registered nurses in all provinces and territories and for registered psychiatric nurses in Manitoba, Saskatchewan, Alberta, British Columbia and the Yukon.",Conditions d'accès à la profession,"Un permis d'exercice d'un organisme de réglementation est exigé en tant qu'infirmier autorisé dans toutes les provinces et territoires et en tant qu'infirmier psychiatrique autorisé au Manitoba, en Saskatchewan, en Alberta, en Colombie-Britannique et au Yukon."
31300,Employment requirements,"Clinical experience as a registered nurse, or as a registered psychiatric nurse, is required.",Conditions d'accès à la profession,De l'expérience clinique en tant qu'infirmier autorisé ou infirmier psychiatrique autorisé est exigée.
31301,Employment requirements,Registered nurses,Conditions d'accès à la profession,Infirmiers autorisés
31301,Employment requirements,"Completion of a university, college or other approved registered nursing program is required.",Conditions d'accès à la profession,"Un diplôme d'études universitaires ou collégiales, ou la réussite d'un autre programme reconnu en sciences infirmières est exigé."
31301,Employment requirements,Additional academic training or experience is required to specialize in a specific area of nursing.,Conditions d'accès à la profession,De l'expérience ou une formation supplémentaire est exigée pour pouvoir se spécialiser dans un domaine particulier des sciences infirmières.
31301,Employment requirements,"A master's or doctoral degree in nursing is usually required for clinical nurse specialists, clinical nurses, nursing consultants and nursing researchers.",Conditions d'accès à la profession,"Une maîtrise ou un doctorat en sciences infirmières est habituellement exigé des infirmiers cliniciens spécialisés, des infirmiers cliniciens, des consultants en soins infirmiers et des chercheurs en sciences infirmières."
31301,Employment requirements,Registration with a regulatory body is required in all provinces and territories.,Conditions d'accès à la profession,Un permis d'exercice d'un organisme de réglementation provincial ou territorial est exigé dans toutes les provinces et tous les territoires.
31301,Employment requirements,Registered psychiatric nurses,Conditions d'accès à la profession,Infirmiers psychiatriques autorisés
31301,Employment requirements,Completion of a university or college registered psychiatric nursing program is required.,Conditions d'accès à la profession,Un programme de niveau collégial ou universitaire d'infirmier psychiatrique autorisé est exigé.
31301,Employment requirements,"Registration with a regulatory body is required in Manitoba, Saskatchewan, Alberta, British Columbia and the Yukon.",Conditions d'accès à la profession,"Un permis d'exercice est exigé au Manitoba, en Saskatchewan, en Alberta, en Colombie-Britannique et au Yukon."
31302,Employment requirements,Nurse practitioners usually require a master's degree in nursing; or completion of a nursing program with additional advanced or extended primary health care nursing education; and several years of practice as a registered nurse.,Conditions d'accès à la profession,Un permis d'exercice d'un organisme de réglementation provincial ou territorial est exigé dans toutes les provinces et tous les territoires pour porter le titre d'infirmier praticien
31302,Employment requirements,Registration with a regulatory body is required for nurse practitioners in all provinces and territories.,Conditions d'accès à la profession,"Une maîtrise en sciences infirmières, ou la réussite d'un programme de soins infirmiers avec une formation additionnelle prolongée ou avancée en soins infirmiers de santé primaires, ainsi que plusieurs années d'expérience à titre d'infirmier autorisé sont habituellement exigés des infirmiers praticiens."
31303,Employment requirements,Physician assistants,Conditions d'accès à la profession,Les adjoints au médecin
31303,Employment requirements,Physician assistants require completion of a university degree in a physician assistant program.,Conditions d'accès à la profession,Un diplôme universitaire acquis dans le cadre d'un programme d'adjoint au médecin est exigé des adjoints au médecin.
31303,Employment requirements,Physician assistants require registration with a regulatory body in Manitoba and New Brunswick.,Conditions d'accès à la profession,Un permis d'exercice d'un organisme de réglementation provincial est exigé pour les adjoints au médecin au Manitoba et au Nouveau-Brunswick.
31303,Employment requirements,Midwives,Conditions d'accès à la profession,Les sages-femmes
31303,Employment requirements,Midwives require completion of an undergraduate university degree program in midwifery or its equivalent and a period of supervised practical training.,Conditions d'accès à la profession,Une formation acquise dans le cadre d'un diplôme d'études universitaires de premier cycle en pratique sage-femme ou l'équivalent et une formation pratique supervisée sont exigées des sages-femmes.
31303,Employment requirements,"Registration with a regulatory body is required for midwives in Nova Scotia, New Brunswick, Quebec, Ontario, Manitoba, Saskatchewan, Alberta, British Columbia, the Northwest Territories and Nunavut.",Conditions d'accès à la profession,"Un permis d'exercice d'un organisme de réglementation provincial est exigé des sages-femmes en Nouvelle-Écosse, au Nouveau-Brunswick, au Québec, en Ontario, au Manitoba, en Saskatchewan, en Alberta, en Colombie-Britannique, dans les Territoires du Nord-Ouest et au Nunavut."
31303,Employment requirements,Genetic counsellors,Conditions d'accès à la profession,Les Conseillers en génétique
31303,Employment requirements,Genetic counsellors usually require a master's degree in genetic counselling and the certification with the Canadian Association of Genetic Counsellors (CAGC).,Conditions d'accès à la profession,Une maîtrise en conseil génétique ainsi que l'accréditation de l'Association Canadienne des Conseillers en génétique (ACCG) sont habituellement exigées des conseillers en génétique.
31303,Employment requirements,Orthoptists,Conditions d'accès à la profession,Les orthoptistes
31303,Employment requirements,A bachelor's degree and completion of a two-year accredited training program in orthoptics are required.,Conditions d'accès à la profession,Un diplôme universitaire de premier cycle et un programme de formation de deux ans reconnu en orthoptique sont exigés.
31303,Employment requirements,Certification with the Canadian Orthoptic Council is required.,Conditions d'accès à la profession,Une accréditation par le Conseil canadien d'orthoptique est exigée.
31303,Employment requirements,Continuing education is required for recertification with the Canadian Orthoptic Council.,Conditions d'accès à la profession,L'accréditation par le Conseil canadien d'orthoptique n'est renouvelable qu'après avoir suivi des cours de perfectionnement professionnel.
31303,Employment requirements,Pathologists' assistants,Conditions d'accès à la profession,Les assistants en pathologie
31303,Employment requirements,Pathologists' assistants usually require completion of a master's degree in a pathologists' assistant program.,Conditions d'accès à la profession,Une maîtrise acquise dans le cadre d'un programme d'assistants de pathologistes est habituellement exigée des assistants en pathologie.
31303,Employment requirements,"Certification by the Canadian Certification Council of Pathologists' Assistants, the American Society for Clinical Pathology - Board of Certification, or Pathologists' Assistant Certification Examination is usually required by employers.",Conditions d'accès à la profession,"La certification par le Conseil canadien de certification des assistants en pathologie, l'American Society for Clinical Pathology - Board of Certification, ou l'examen de certification des assistants en pathologie est généralement exigée par les employeurs."
31303,Employment requirements,"Membership in the national association, Canadian Association of Pathologists, is voluntary, but may be required by some employers.",Conditions d'accès à la profession,"L'adhésion à l'association nationale, soit l'Association canadienne des pathologistes, est volontaire, mais peut être exigée par certains employeurs."
32100,Employment requirements,Completion of a two- or three-year college program in ophthalmic dispensing or optical sciences is required.,Conditions d'accès à la profession,Un diplôme d'études collégiales de deux ou trois ans en soins de l'optique ou des sciences optiques est exigé.
32100,Employment requirements,Licensing by a regulatory body for opticians is required in all provinces.,Conditions d'accès à la profession,Un permis d'exercice délivré par un organisme de réglementation pour les opticiens est exigé dans toutes les provinces.
