noc_code,type_english,name_english,type_french,name_french
22233,Illustrative example(s),building construction inspector,Exemple(s) illustratif(s),inspecteur/inspectrice en construction de bâtiments
22233,Illustrative example(s),construction inspector,Exemple(s) illustratif(s),agent/agente de la sécurité dans l'industrie de la construction
22233,Illustrative example(s),highway construction inspector,Exemple(s) illustratif(s),inspecteur/inspectrice en construction d'habitations
22233,Illustrative example(s),home inspector,Exemple(s) illustratif(s),inspecteur/inspectrice d'habitations
22233,Illustrative example(s),housing construction inspector,Exemple(s) illustratif(s),inspecteur/inspectrice en construction de mines
22233,Illustrative example(s),mine construction inspector,Exemple(s) illustratif(s),inspecteur/inspectrice en construction
22233,Illustrative example(s),plumbing inspector,Exemple(s) illustratif(s),inspecteur/inspectrice en plomberie
22233,Illustrative example(s),pre-stressed concrete inspector,Exemple(s) illustratif(s),inspecteur/inspectrice de béton précontraint
22233,Illustrative example(s),safety officer - construction,Exemple(s) illustratif(s),inspecteur/inspectrice en construction routière
22300,Illustrative example(s),bridge design technician,Exemple(s) illustratif(s),technicien/technicienne en conception de ponts
22300,Illustrative example(s),building materials technician,Exemple(s) illustratif(s),technicien/technicienne en matériaux de construction
22300,Illustrative example(s),civil engineering technician,Exemple(s) illustratif(s),technicien/technicienne en génie civil
22300,Illustrative example(s),civil engineering technologist,Exemple(s) illustratif(s),technologue en génie civil
22300,Illustrative example(s),construction specifications writer,Exemple(s) illustratif(s),rédacteur/rédactrice de devis de construction
22300,Illustrative example(s),construction technologist,Exemple(s) illustratif(s),technologue en construction
22300,Illustrative example(s),foundation technologist,Exemple(s) illustratif(s),technologue en fondations
22300,Illustrative example(s),highway technician,Exemple(s) illustratif(s),technicien/technicienne de routes
22300,Illustrative example(s),municipal engineering assistant,Exemple(s) illustratif(s),adjoint/adjointe en génie municipal
22300,Illustrative example(s),soil technologist - civil engineering,Exemple(s) illustratif(s),technologue des sols - génie civil
22300,Illustrative example(s),structural design technologist,Exemple(s) illustratif(s),technologue en conception de structures
22300,Illustrative example(s),structural investigator,Exemple(s) illustratif(s),inspecteur/inspectrice de structures
22301,Illustrative example(s),aeronautical technologist,Exemple(s) illustratif(s),technologue en aéronautique
22301,Illustrative example(s),heating designer,Exemple(s) illustratif(s),concepteur/conceptrice de systèmes de chauffage
22301,Illustrative example(s),"heating, ventilation and air conditioning (HVAC) technologist",Exemple(s) illustratif(s),"technologue en systèmes de chauffage, de ventilation et de climatisation (CVC)"
22301,Illustrative example(s),machine designer,Exemple(s) illustratif(s),concepteur/conceptrice de machines
22301,Illustrative example(s),marine engineering technologist,Exemple(s) illustratif(s),technologue en génie naval
22301,Illustrative example(s),mechanical engineering technician,Exemple(s) illustratif(s),technicien/technicienne en génie mécanique
22301,Illustrative example(s),mechanical engineering technologist,Exemple(s) illustratif(s),technologue en génie mécanique
22301,Illustrative example(s),mechanical technologist,Exemple(s) illustratif(s),technologue en mécanique
22301,Illustrative example(s),mould designer,Exemple(s) illustratif(s),concepteur/conceptrice de moules
22301,Illustrative example(s),thermal station technician,Exemple(s) illustratif(s),technicien/technicienne de centrale thermique
22301,Illustrative example(s),tool and die designer,Exemple(s) illustratif(s),concepteur/conceptrice d'outils et de matrices
22301,Illustrative example(s),tool designer,Exemple(s) illustratif(s),concepteur/conceptrice d'outils
22302,Illustrative example(s),computer-assisted design/computer-assisted manufacturing (CAD/CAM) programmer,Exemple(s) illustratif(s),programmeur/programmeuse en conception et fabrication assistées par ordinateur (CFAO)
22302,Illustrative example(s),industrial engineering technician,Exemple(s) illustratif(s),technicien/technicienne en génie industriel
22302,Illustrative example(s),industrial engineering technologist,Exemple(s) illustratif(s),technologue en génie industriel
22302,Illustrative example(s),loss prevention technologist - manufacturing,Exemple(s) illustratif(s),technologue en prévention des sinistres - fabrication
22302,Illustrative example(s),manufacturing technician,Exemple(s) illustratif(s),technicien/technicienne en fabrication
22302,Illustrative example(s),manufacturing technologist,Exemple(s) illustratif(s),technologue en fabrication
22302,Illustrative example(s),planning technician,Exemple(s) illustratif(s),technicien/technicienne en planification
22302,Illustrative example(s),plastics manufacturing technician,Exemple(s) illustratif(s),technicien/technicienne en fabrication de plastiques
22302,Illustrative example(s),pulp and paper manufacturing technologist,Exemple(s) illustratif(s),technologue en transformation des pâtes et papiers
22302,Illustrative example(s),quality assurance technologist,Exemple(s) illustratif(s),technologue en assurance de la qualité
22302,Illustrative example(s),scheduling technician - manufacturing,Exemple(s) illustratif(s),technicien/technicienne en ordonnancement - fabrication
22302,Illustrative example(s),textile technologist,Exemple(s) illustratif(s),technologue des textiles
22302,Illustrative example(s),time study analyst,Exemple(s) illustratif(s),analyste de l'étude des temps
22303,Illustrative example(s),chief estimator - construction,Exemple(s) illustratif(s),évaluateur/évaluatrice en chef - construction
22303,Illustrative example(s),construction estimator,Exemple(s) illustratif(s),économiste en construction agréé/économiste en construction agréée
22303,Illustrative example(s),cost estimator - construction,Exemple(s) illustratif(s),estimateur/estimatrice de coûts de construction
22303,Illustrative example(s),principal estimator - construction,Exemple(s) illustratif(s),estimateur principal/estimatrice principale - construction
22303,Illustrative example(s),professional quantity surveyor,Exemple(s) illustratif(s),métreur/métreuse - construction
22303,Illustrative example(s),quantity surveyor - construction,Exemple(s) illustratif(s),évaluateur/évaluatrice en construction
22310,Illustrative example(s),communications technologist,Exemple(s) illustratif(s),technologue en communications
22310,Illustrative example(s),electrical engineering technician,Exemple(s) illustratif(s),technicien/technicienne en génie électrique
22310,Illustrative example(s),electrical engineering technologist,Exemple(s) illustratif(s),technologue en génie électrique
22310,Illustrative example(s),electricity distribution network technologist,Exemple(s) illustratif(s),technologue de réseau de distribution d'électricité
22310,Illustrative example(s),electronics design technologist,Exemple(s) illustratif(s),technologue en conception électronique
22310,Illustrative example(s),electronics engineering technician,Exemple(s) illustratif(s),technicien/technicienne en génie électronique
22310,Illustrative example(s),electronics engineering technologist,Exemple(s) illustratif(s),technologue en génie électronique
22310,Illustrative example(s),electronics manufacturing technician,Exemple(s) illustratif(s),technicien/technicienne en fabrication de matériel électronique
22310,Illustrative example(s),electronics manufacturing technologist,Exemple(s) illustratif(s),technologue en fabrication de matériel électronique
22310,Illustrative example(s),lighting technologist,Exemple(s) illustratif(s),technologue en comptage
22310,Illustrative example(s),metering technologist,Exemple(s) illustratif(s),technologue en éclairage
22310,Illustrative example(s),microwave maintenance technician,Exemple(s) illustratif(s),technicien/technicienne en entretien d'installations micro-ondes
22310,Illustrative example(s),production support technician - electronics manufacturing,Exemple(s) illustratif(s),technicien/technicienne au soutien de la production - fabrication de matériel électronique
22311,Illustrative example(s),alarm system technician,Exemple(s) illustratif(s),technicien/technicienne de systèmes d'alarme
22311,Illustrative example(s),audio-video service technician,Exemple(s) illustratif(s),technicien/technicienne en entretien et en réparation de matériel audio-vidéo
22311,Illustrative example(s),computer service technician,Exemple(s) illustratif(s),technicien/technicienne en entretien et en réparation de matériel informatique
22311,Illustrative example(s),electronic products field service technician,Exemple(s) illustratif(s),superviseur/superviseure d'électrotechniciens d'entretien et de réparation
22311,Illustrative example(s),electronic service technician apprentice,Exemple(s) illustratif(s),apprenti technicien/apprentie technicienne en entretien et en réparation électroniques
22311,Illustrative example(s),electronic service technician supervisor,Exemple(s) illustratif(s),technicien/technicienne en entretien sur place de produits électroniques
22311,Illustrative example(s),office equipment service technician,Exemple(s) illustratif(s),technicien/technicienne en entretien et en réparation de matériel de bureau
22311,Illustrative example(s),photocopy machine technician,Exemple(s) illustratif(s),technicien/technicienne de photocopieuses
22311,Illustrative example(s),radio and television service technician,Exemple(s) illustratif(s),technicien/technicienne en entretien et en réparation de radios et de téléviseurs
22311,Illustrative example(s),satellite antenna servicer,Exemple(s) illustratif(s),responsable de l'entretien et de la réparation d'antennes satellites
22312,Illustrative example(s),apprentice industrial instrument mechanic,Exemple(s) illustratif(s),apprenti mécanicien/apprentie mécanicienne d'instruments industriels
22312,Illustrative example(s),industrial instrument mechanic,Exemple(s) illustratif(s),mécanicien/mécanicienne d'instruments industriels
22312,Illustrative example(s),industrial instrument technician,Exemple(s) illustratif(s),technicien/technicienne d'instruments industriels
22312,Illustrative example(s),industrial instrumentation technician,Exemple(s) illustratif(s),technicien/technicienne en instrumentation industrielle
22312,Illustrative example(s),process control equipment mechanic,Exemple(s) illustratif(s),mécanicien/mécanicienne d'équipement de contrôle de processus
22313,Illustrative example(s),aircraft electrical technician,Exemple(s) illustratif(s),technicien/technicienne d'équipement électrique d'aéronef
22313,Illustrative example(s),aircraft electrician,Exemple(s) illustratif(s),électricien/électricienne d'aéronefs
22313,Illustrative example(s),aircraft instrument inspector,Exemple(s) illustratif(s),inspecteur/inspectrice d'instruments de bord
22313,Illustrative example(s),aircraft instrument mechanic,Exemple(s) illustratif(s),mécanicien/mécanicienne d'instruments d'aéronef
22313,Illustrative example(s),aircraft instrument technician,Exemple(s) illustratif(s),technicien/technicienne d'instruments d'aéronef
22313,Illustrative example(s),aircraft maintenance engineer (AME) - avionics,Exemple(s) illustratif(s),technicien/technicienne d'entretien d'aéronef (TEA) - avionique
22313,Illustrative example(s),avionics inspector,Exemple(s) illustratif(s),inspecteur/inspectrice en avionique
22313,Illustrative example(s),avionics maintenance technician,Exemple(s) illustratif(s),technicien/technicienne en avionique
22313,Illustrative example(s),avionics technician,Exemple(s) illustratif(s),technicien/technicienne d'entretien - avionique
22313,Illustrative example(s),instrument overhaul and repair mechanic - avionics,Exemple(s) illustratif(s),mécanicien/mécanicienne de réparation et de révision d'instruments d'aéronef - avionique
30010,Illustrative example(s),chief of anesthesia,Exemple(s) illustratif(s),chef du service d'anesthésie
30010,Illustrative example(s),chief of emergency medicine,Exemple(s) illustratif(s),chef du service de médecine d'urgence
30010,Illustrative example(s),chief of medical staff,Exemple(s) illustratif(s),chef du personnel médical
30010,Illustrative example(s),director of clinical medicine,Exemple(s) illustratif(s),directeur/directrice du service de médecine clinique
30010,Illustrative example(s),director of dietetics,Exemple(s) illustratif(s),directeur/directrice du service de diététique
30010,Illustrative example(s),director of laboratory medicine,Exemple(s) illustratif(s),directeur/directrice du service de médecine de laboratoire
30010,Illustrative example(s),director of nursing - medical services,Exemple(s) illustratif(s),directeur/directrice des services de soins à domicile - services médicaux
30010,Illustrative example(s),director of occupational therapy,Exemple(s) illustratif(s),directeur/directrice des programmes de soins de santé mentale à domicile
30010,Illustrative example(s),director of physiotherapy,Exemple(s) illustratif(s),directeur/directrice du service de physiothérapie
30010,Illustrative example(s),director of surgery,Exemple(s) illustratif(s),directeur/directrice du service de chirurgie
30010,Illustrative example(s),home care services director - medical services,Exemple(s) illustratif(s),directeur/directrice des services de soins infirmiers - services médicaux
30010,Illustrative example(s),medical clinic director,Exemple(s) illustratif(s),directeur/directrice de clinique médicale
30010,Illustrative example(s),mental health residential care program manager,Exemple(s) illustratif(s),directeur/directrice du service d'ergothérapie
30010,Illustrative example(s),rehabilitation services director,Exemple(s) illustratif(s),directeur/directrice des services de réadaptation
31100,Illustrative example(s),anatomical pathologist,Exemple(s) illustratif(s),anatomopathologiste
31100,Illustrative example(s),anesthetist,Exemple(s) illustratif(s),anesthésiste
31100,Illustrative example(s),cardiologist,Exemple(s) illustratif(s),cardiologue
31100,Illustrative example(s),dermatologist,Exemple(s) illustratif(s),dermatologue
31100,Illustrative example(s),diagnostic radiologist,Exemple(s) illustratif(s),radiodiagnosticien/radiodiagnosticienne
31100,Illustrative example(s),emergency physician,Exemple(s) illustratif(s),urgentologue
31100,Illustrative example(s),endocrinologist,Exemple(s) illustratif(s),endocrinologue
31100,Illustrative example(s),gastroenterologist,Exemple(s) illustratif(s),gastroentérologue
31100,Illustrative example(s),general pathologist,Exemple(s) illustratif(s),pathologiste général/pathologiste générale
31100,Illustrative example(s),geriatrician,Exemple(s) illustratif(s),gériatre
31100,Illustrative example(s),hematologist,Exemple(s) illustratif(s),hématologiste
31100,Illustrative example(s),hematopathologist,Exemple(s) illustratif(s),hématopathologiste
31100,Illustrative example(s),medical biochemist - physician,Exemple(s) illustratif(s),médecin biochimiste
31100,Illustrative example(s),medical microbiologist,Exemple(s) illustratif(s),médecin microbiologiste
31100,Illustrative example(s),nephrologist,Exemple(s) illustratif(s),néphrologue
31100,Illustrative example(s),neurologist,Exemple(s) illustratif(s),neurologue
31100,Illustrative example(s),neuropathologist,Exemple(s) illustratif(s),neuropathologiste
31100,Illustrative example(s),oncologist,Exemple(s) illustratif(s),oncologue
31100,Illustrative example(s),pediatrician,Exemple(s) illustratif(s),pédiatre
31100,Illustrative example(s),physiatrist,Exemple(s) illustratif(s),physiatre
31100,Illustrative example(s),pneumologist,Exemple(s) illustratif(s),pneumologue
31100,Illustrative example(s),psychiatrist,Exemple(s) illustratif(s),psychiatre
31100,Illustrative example(s),radiation oncologist,Exemple(s) illustratif(s),radio-oncologue
31100,Illustrative example(s),respirologist,Exemple(s) illustratif(s),respirologue
31100,Illustrative example(s),rheumatologist,Exemple(s) illustratif(s),rhumatologue
31101,Illustrative example(s),cardiac surgeon,Exemple(s) illustratif(s),chirurgien cardiaque/chirurgienne cardiaque
31101,Illustrative example(s),general surgeon,Exemple(s) illustratif(s),chirurgien général/chirurgienne générale
31101,Illustrative example(s),neurosurgeon,Exemple(s) illustratif(s),neurochirurgien/neurochirurgienne
31101,Illustrative example(s),obstetrician-gynecologist,Exemple(s) illustratif(s),obstétricien-gynécologue/obstétricienne-gynécologue
31101,Illustrative example(s),ophthalmologist,Exemple(s) illustratif(s),ophtalmologiste
31101,Illustrative example(s),orthopedic surgeon,Exemple(s) illustratif(s),chirurgien orthopédiste/chirurgienne orthopédiste
31101,Illustrative example(s),orthopedist,Exemple(s) illustratif(s),orthopédiste
31101,Illustrative example(s),otorhinolaryngologist,Exemple(s) illustratif(s),oto-rhino-laryngologiste
31101,Illustrative example(s),pediatric surgeon,Exemple(s) illustratif(s),chirurgien pédiatre/chirurgienne pédiatre
31101,Illustrative example(s),plastic surgeon,Exemple(s) illustratif(s),chirurgien plasticien/chirurgienne plasticienne
31101,Illustrative example(s),thoracic surgeon,Exemple(s) illustratif(s),chirurgien thoracique/chirurgienne thoracique
31101,Illustrative example(s),urologist,Exemple(s) illustratif(s),urologue
31101,Illustrative example(s),vascular surgeon,Exemple(s) illustratif(s),chirurgien vasculaire/chirurgienne vasculaire
31102,Illustrative example(s),family physician,Exemple(s) illustratif(s),médecin de famille
31102,Illustrative example(s),general practice resident,Exemple(s) illustratif(s),résident/résidente en médecine générale
31102,Illustrative example(s),general practitioner (GP),Exemple(s) illustratif(s),omnipraticien/omnipraticienne
31102,Illustrative example(s),medical doctor,Exemple(s) illustratif(s),docteur/docteure en médecine (M.D.)
31103,Illustrative example(s),farm veterinarian,Exemple(s) illustratif(s),vétérinaire pour animaux de ferme
31103,Illustrative example(s),small animal veterinary specialist,Exemple(s) illustratif(s),vétérinaire spécialiste des petits animaux
31103,Illustrative example(s),veterinarian,Exemple(s) illustratif(s),vétérinaire
31103,Illustrative example(s),veterinary inspector,Exemple(s) illustratif(s),inspecteur vétérinaire/inspectrice vétérinaire
31103,Illustrative example(s),veterinary pathologist,Exemple(s) illustratif(s),pathologiste-vétérinaire
31103,Illustrative example(s),veterinary physiologist,Exemple(s) illustratif(s),physiologiste vétérinaire
31103,Illustrative example(s),veterinary surgeon,Exemple(s) illustratif(s),chirurgien vétérinaire/chirurgienne vétérinaire
31103,Illustrative example(s),zoo veterinarian,Exemple(s) illustratif(s),vétérinaire de jardin zoologique
31110,Illustrative example(s),dentist,Exemple(s) illustratif(s),dentiste
31110,Illustrative example(s),endodontist,Exemple(s) illustratif(s),endodontiste
31110,Illustrative example(s),oral and maxillofacial surgeon,Exemple(s) illustratif(s),chirurgien/chirurgienne buccal et maxillo-facial
31110,Illustrative example(s),oral pathologist,Exemple(s) illustratif(s),pathologiste stomatologue
31110,Illustrative example(s),oral radiologist,Exemple(s) illustratif(s),radiologiste stomatologiste
31110,Illustrative example(s),orthodontist,Exemple(s) illustratif(s),orthodontiste
31110,Illustrative example(s),pediatric dentist,Exemple(s) illustratif(s),dentiste pédiatrique
31110,Illustrative example(s),periodontist,Exemple(s) illustratif(s),parodontiste
31110,Illustrative example(s),prosthodontist,Exemple(s) illustratif(s),prosthodontiste
31110,Illustrative example(s),public health dentist,Exemple(s) illustratif(s),dentiste en hygiène publique
31111,Illustrative example(s),doctor of optometry (OD),Exemple(s) illustratif(s),docteur/docteure en optométrie (O.D.)
31111,Illustrative example(s),optometrist,Exemple(s) illustratif(s),optométriste
31112,Illustrative example(s),audiologist,Exemple(s) illustratif(s),audiologiste
31112,Illustrative example(s),certified audiologist,Exemple(s) illustratif(s),audiologiste certifié/audiologiste certifiée
31112,Illustrative example(s),clinical audiologist,Exemple(s) illustratif(s),audiologiste clinicien/audiologiste clinicienne
31112,Illustrative example(s),educational speech-language pathologist,Exemple(s) illustratif(s),orthophoniste en milieu scolaire
31112,Illustrative example(s),research audiologist,Exemple(s) illustratif(s),audiologiste-chercheur/audiologiste-chercheuse
31112,Illustrative example(s),speech therapist,Exemple(s) illustratif(s),orthophoniste
31112,Illustrative example(s),speech-language clinician,Exemple(s) illustratif(s),clinicien/clinicienne en troubles de la parole et du langage
31120,Illustrative example(s),clinical pharmacist,Exemple(s) illustratif(s),pharmacien clinicien/pharmacienne clinicienne
31120,Illustrative example(s),community pharmacist,Exemple(s) illustratif(s),pharmacien communautaire/pharmacienne communautaire
31120,Illustrative example(s),hospital pharmacist,Exemple(s) illustratif(s),pharmacien/pharmacienne d'hôpital
31120,Illustrative example(s),industrial pharmacist,Exemple(s) illustratif(s),pharmacien industriel/pharmacienne industrielle
31120,Illustrative example(s),pharmacist,Exemple(s) illustratif(s),pharmacien/pharmacienne
31120,Illustrative example(s),retail pharmacist,Exemple(s) illustratif(s),pharmacien/pharmacienne de commerce de détail
31121,Illustrative example(s),administrative dietitian,Exemple(s) illustratif(s),diététiste administratif/diététiste administrative
31121,Illustrative example(s),clinical dietitian,Exemple(s) illustratif(s),diététiste clinicien/diététiste clinicienne
31121,Illustrative example(s),community nutritionist,Exemple(s) illustratif(s),nutritionniste communautaire
31121,Illustrative example(s),consultant dietitian,Exemple(s) illustratif(s),diététicien-conseil/diététicienne-conseil
31121,Illustrative example(s),dietitian,Exemple(s) illustratif(s),diététiste
31121,Illustrative example(s),dietitian-nutritionist,Exemple(s) illustratif(s),diététicien-nutritionniste/diététicienne-nutritionniste
31121,Illustrative example(s),nutrition specialist,Exemple(s) illustratif(s),diététiste-chercheur/diététiste-chercheuse
31121,Illustrative example(s),nutritionist,Exemple(s) illustratif(s),nutritionniste
31121,Illustrative example(s),public health dietitian,Exemple(s) illustratif(s),diététicien/diététicienne en santé publique
31121,Illustrative example(s),public health nutritionist,Exemple(s) illustratif(s),nutritionniste en santé publique
31121,Illustrative example(s),registered dietitian (RD),Exemple(s) illustratif(s),spécialiste en nutrition
31121,Illustrative example(s),research dietitian,Exemple(s) illustratif(s),diététiste autorisé/diététiste autorisée
31200,Illustrative example(s),clinical psychologist,Exemple(s) illustratif(s),psychologue clinicien/psychologue clinicienne
31200,Illustrative example(s),psychological associate,Exemple(s) illustratif(s),associé/associée en psychologie
31200,Illustrative example(s),psychologist,Exemple(s) illustratif(s),psychologue
31200,Illustrative example(s),research psychologist,Exemple(s) illustratif(s),psychologue en recherche
31201,Illustrative example(s),chiropractor,Exemple(s) illustratif(s),chiropraticien/chiropraticienne
31202,Illustrative example(s),physical therapist,,
31202,Illustrative example(s),physiotherapist,Exemple(s) illustratif(s),physiothérapeute
31202,Illustrative example(s),registered physiotherapist,Exemple(s) illustratif(s),physiothérapeute agréé/physiothérapeute agréée
31202,Illustrative example(s),research physiotherapist,Exemple(s) illustratif(s),physiothérapeute chercheur/physiothérapeute chercheuse
31203,Illustrative example(s),case manager occupational therapist,Exemple(s) illustratif(s),ergothérapeute gestionnaire de cas
31203,Illustrative example(s),clinical occupational therapist,Exemple(s) illustratif(s),ergothérapeute clinicien/ergothérapeute clinicienne
31203,Illustrative example(s),community occupational therapist,Exemple(s) illustratif(s),ergothérapeute en milieu communautaire
31203,Illustrative example(s),occupational therapist (OT),Exemple(s) illustratif(s),ergothérapeute
31203,Illustrative example(s),occupational therapy rehabilitation consultant,Exemple(s) illustratif(s),ergothérapeute - conseiller/conseillère en réadaptation
31203,Illustrative example(s),research and development occupational therapist,Exemple(s) illustratif(s),ergothérapeute en recherche et développement
31204,Illustrative example(s),athletic therapist,Exemple(s) illustratif(s),ludothérapeute
31204,Illustrative example(s),certified athletic therapist (CAT),Exemple(s) illustratif(s),thérapeute du sport
31204,Illustrative example(s),certified kinesiologist,Exemple(s) illustratif(s),kinésiologue
31204,Illustrative example(s),exercise physiologist,Exemple(s) illustratif(s),kinésiologue agréé/kinésiologue agréée
31204,Illustrative example(s),human kineticist,Exemple(s) illustratif(s),thérapeute du sport certifié/thérapeute du sport certifiée
31204,Illustrative example(s),kinesiologist,Exemple(s) illustratif(s),kinanthropologue
31204,Illustrative example(s),recreational therapist,Exemple(s) illustratif(s),physiologiste de l'exercice
31209,Illustrative example(s),chiropodist,Exemple(s) illustratif(s),chiropodiste
31209,Illustrative example(s),doctor of naturopathic medicine,Exemple(s) illustratif(s),docteur/docteure en médecine naturopathique
31209,Illustrative example(s),doctor of osteopathic medicine,Exemple(s) illustratif(s),docteur/docteure en médecine ostéopathique
31209,Illustrative example(s),doctor of podiatric medicine (D.P.M.),Exemple(s) illustratif(s),docteur/docteure en médecine podiatrique (D.P.M.)
31209,Illustrative example(s),foot specialist,Exemple(s) illustratif(s),médecin ostéopathe
31209,Illustrative example(s),naturopathic doctor (ND),Exemple(s) illustratif(s),docteur/docteure en naturopathie (D.N.)
31209,Illustrative example(s),osteopathic physician,Exemple(s) illustratif(s),docteur/docteure en ostéopathie
31209,Illustrative example(s),podiatrist,Exemple(s) illustratif(s),médecin spécialiste des pieds
31300,Illustrative example(s),nursing care coordinator,Exemple(s) illustratif(s),coordonnateur/coordonnatrice des soins infirmiers
31300,Illustrative example(s),nursing services coordinator,Exemple(s) illustratif(s),coordonnateur/coordonnatrice des services de soins infirmiers
31300,Illustrative example(s),nursing supervisor,Exemple(s) illustratif(s),superviseur/superviseure des soins infirmiers
31300,Illustrative example(s),patient care coordinator - nursing,Exemple(s) illustratif(s),coordonnateur/coordonnatrice des soins infirmiers aux patients
31300,Illustrative example(s),psychiatric nursing supervisor,Exemple(s) illustratif(s),superviseur/superviseure des soins infirmiers - psychiatrie
31300,Illustrative example(s),public health nursing supervisor,Exemple(s) illustratif(s),superviseur/superviseure des soins infirmiers - santé publique
31301,Illustrative example(s),clinical nurse,Exemple(s) illustratif(s),infirmier clinicien/infirmière clinicienne
31301,Illustrative example(s),community health nurse,Exemple(s) illustratif(s),infirmier/infirmière en santé communautaire
31301,Illustrative example(s),critical care nurse,Exemple(s) illustratif(s),infirmier/infirmière en soins critiques
31301,Illustrative example(s),emergency care nurse,Exemple(s) illustratif(s),infirmier/infirmière en soins d'urgence
31301,Illustrative example(s),intensive care nurse,Exemple(s) illustratif(s),infirmier/infirmière en soins intensifs
31301,Illustrative example(s),nurse researcher,Exemple(s) illustratif(s),infirmier chercheur/infirmière chercheuse
31301,Illustrative example(s),nursing consultant,Exemple(s) illustratif(s),consultant/consultante en soins infirmiers
31301,Illustrative example(s),occupational health nurse,Exemple(s) illustratif(s),infirmier/infirmière en santé du travail
31301,Illustrative example(s),private duty nurse,Exemple(s) illustratif(s),infirmier/infirmière en soins privés
31301,Illustrative example(s),public health nurse,Exemple(s) illustratif(s),infirmier/infirmière en santé publique
31301,Illustrative example(s),registered nurse (R.N.),Exemple(s) illustratif(s),infirmier autorisé/infirmière autorisée
31301,Illustrative example(s),registered psychiatric nurse (R.P.N.),Exemple(s) illustratif(s),infirmier psychiatrique autorisé/infirmière psychiatrique autorisée
31302,Illustrative example(s),extended class registered nurse,Exemple(s) illustratif(s),infirmier diplômé/infirmière diplômée de la classe élargie
31302,Illustrative example(s),nurse practitioner,Exemple(s) illustratif(s),infirmier praticien avancé/infirmière praticienne avancée
31302,Illustrative example(s),pediatric nurse practitioner,Exemple(s) illustratif(s),infirmier praticien/infirmière praticienne
31303,Illustrative example(s),genetic counsellor,,
31303,Illustrative example(s),midwife,Exemple(s) illustratif(s),sage-femme/maïeuticien
31303,Illustrative example(s),orthoptist,Exemple(s) illustratif(s),orthoptiste
31303,Illustrative example(s),pathology assistant,Exemple(s) illustratif(s),assistant/assistante en anatomopathologie
31303,Illustrative example(s),physician assistant,Exemple(s) illustratif(s),adjoint/adjointe au médecin
32100,Illustrative example(s),contact lens fitter,Exemple(s) illustratif(s),ajusteur/ajusteuse de lentilles cornéennes
32100,Illustrative example(s),contact lens practitioner,Exemple(s) illustratif(s),praticien/praticienne en verres de contact
32100,Illustrative example(s),dispensing optician,Exemple(s) illustratif(s),opticien/opticienne d'ordonnances
32100,Illustrative example(s),licensed optician,Exemple(s) illustratif(s),opticien autorisé/opticienne autorisée
32100,Illustrative example(s),optician,Exemple(s) illustratif(s),opticien/opticienne
32101,Illustrative example(s),graduate nursing assistant,Exemple(s) illustratif(s),infirmier auxiliaire diplômé/infirmière auxiliaire diplômée
32101,Illustrative example(s),licensed practical nurse (L.P.N.),Exemple(s) illustratif(s),infirmier auxiliaire autorisé/infirmière auxiliaire autorisée
32101,Illustrative example(s),operating room technician,Exemple(s) illustratif(s),technicien/technicienne de salle d'opération
32101,Illustrative example(s),registered nursing assistant (R.N.A.),Exemple(s) illustratif(s),infirmier auxiliaire immatriculé/infirmière auxiliaire immatriculée
32102,Illustrative example(s),advanced care paramedic,Exemple(s) illustratif(s),paramédic - soins avancés
32102,Illustrative example(s),ambulance attendant,Exemple(s) illustratif(s),ambulancier/ambulancière
32102,Illustrative example(s),ambulance services supervisor,Exemple(s) illustratif(s),surveillant/surveillante des services ambulanciers
32102,Illustrative example(s),critical care paramedic,Exemple(s) illustratif(s),paramédic - soins critiques
32102,Illustrative example(s),emergency medical technician (EMT),Exemple(s) illustratif(s),technicien/technicienne en soins médicaux d'urgence
32102,Illustrative example(s),emergency medical technologist - paramedic (EMT-P),Exemple(s) illustratif(s),technologue-ambulancier paramédical/technologue-ambulancière paramédicale
32102,Illustrative example(s),paramedic,Exemple(s) illustratif(s),ambulancier paramédical/ambulancière paramédicale
32102,Illustrative example(s),paramedic emergency medical technician,Exemple(s) illustratif(s),technicien-ambulancier paramédical/technicienne-ambulancière paramédicale
32102,Illustrative example(s),primary care paramedic,Exemple(s) illustratif(s),paramédic - soins primaires
32103,Illustrative example(s),anesthesia assistant,Exemple(s) illustratif(s),assistant/assistante à l'anesthésie
32103,Illustrative example(s),cardiopulmonary technologist,Exemple(s) illustratif(s),technologue en soins cardiopulmonaires
32103,Illustrative example(s),cardiovascular perfusion supervisor,Exemple(s) illustratif(s),superviseur/superviseure en perfusion cardiovasculaire
32103,Illustrative example(s),cardiovascular perfusionist,Exemple(s) illustratif(s),perfusionniste cardiovasculaire
32103,Illustrative example(s),certified clinical perfusionist (CCP),Exemple(s) illustratif(s),perfusionniste clinique certifié/perfusionniste clinique certifiée
32103,Illustrative example(s),chief respiratory technologist,Exemple(s) illustratif(s),chef technologue respiratoire
32103,Illustrative example(s),clinical perfusionist,Exemple(s) illustratif(s),perfusionniste clinique
32103,Illustrative example(s),perfusionist,Exemple(s) illustratif(s),perfusionniste
32103,Illustrative example(s),registered respiratory therapist (RRT),Exemple(s) illustratif(s),inhalothérapeute
32103,Illustrative example(s),respiratory therapist,Exemple(s) illustratif(s),chef inhalothérapeute
32103,Illustrative example(s),respiratory therapy chief,Exemple(s) illustratif(s),formateur/formatrice en inhalothérapie
