noc_code,type_english,name_english,type_french,name_french
22214,Additional information,Mobility is possible between some occupations in this unit group.,Renseignements supplémentaires,Il existe une certaine mobilité entre les postes de ce groupe de base.
22220,Additional information,"Progression to computer programming, interactive media development, Web development or systems analysis is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes en programmation informatique, en développement de médias interactifs, en développement Web ou en analyse de systèmes."
22221,Additional information,"Progression to computer programming, interactive media development, Web development or systems analysis is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes en programmation informatique, en développement de médias interactifs, en développement Web ou en analyse de systèmes."
22222,Additional information,"Progression to computer programming, interactive media development, Web development or systems analysis is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes en programmation informatique, en développement de médias interactifs, en développement Web ou en analyse de systèmes."
22233,Additional information,Progression to construction management positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion en construction.
22300,Additional information,"There is mobility to related occupations, such as drafting technologists and technicians and construction inspectors and estimators.",Renseignements supplémentaires,"Il existe une certaine mobilité vers des postes tels que technologues et techniciens en arpentage, inspecteurs et estimateurs en construction."
22300,Additional information,Progression to construction supervisors or construction managers is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision en construction ou de gestion de la construction.
22301,Additional information,There is mobility to other related occupations such as technical sales or drafting technologists and technicians.,Renseignements supplémentaires,"La mobilité est possible vers d'autres postes connexes, tels que les postes dans la vente de matériel technique ou des postes de technologues et de techniciens en dessin."
22301,Additional information,"Progression to supervisory occupations such as mechanical construction supervisor, manufacturing supervisor or operations maintenance manager is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes de supervision comme ceux de superviseur de projets de construction d'installations mécaniques, de superviseur de la fabrication ou de directeur des opérations d'entretien."
22302,Additional information,There is mobility to related fields such as technical sales.,Renseignements supplémentaires,Il existe une certaine mobilité vers des domaines connexes tels que les ventes techniques.
22302,Additional information,Progression to managerial positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion.
22303,Additional information,"Progression to more senior positions in this unit group, such as senior estimator or to construction management positions is possible with experience.",Renseignements supplémentaires,L'expérience permet d'accéder à des postes d'estimateurs en chef ou de gestion en construction.
22310,Additional information,"There is mobility to other related occupations such as technical sales, electronics service technicians, instrument technicians and avionics technicians.",Renseignements supplémentaires,"La mobilité est possible vers d'autres postes connexes, tels que les postes de techniciens d'entretien et de réparation de matériel électronique, de techniciens en instrumentation, de techniciens en avionique et des postes dans la vente de matériel technique."
22310,Additional information,"Progression to managerial positions in engineering, production or operations is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes de direction en génie, en fabrication ou en exploitation."
22311,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
22312,Additional information,The Red Seal endorsement allows for interprovincial mobility.,Renseignements supplémentaires,La mention Sceau rouge permet une mobilité interprovinciale.
22312,Additional information,Progression to supervisory positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
22313,Additional information,"Avionics inspectors, maintenance technicians and mechanics may acquire further endorsements to their AME licence allowing them to inspect and certify a broader range of aircraft and avionics systems.",Renseignements supplémentaires,Les inspecteurs en avionique et les mécaniciens et techniciens d'entretien peuvent obtenir sur leur licence de TEA des annotations leur permettant de vérifier et de certifier une gamme plus variée d'aéronefs et de systèmes d'aéronefs.
22313,Additional information,An AME licence can be obtained by fulfilling the education and training requirements as stated above and passing Transport Canada AME examinations.,Renseignements supplémentaires,La licence de TEA peut être obtenue si les critères d'études et de formation mentionnés ci-dessus sont respectés à condition de réussir les examens de TEA de Transports Canada.
22313,Additional information,Progression to supervisory positions within specific areas of expertise is possible with experience.,Renseignements supplémentaires,"Dans certaines spécialisations seulement, l'expérience permet d'accéder à des postes de supervision."
30010,Additional information,There is little or no mobility between departments in different medical specializations.,Renseignements supplémentaires,Il n'y a pas ou peu de mobilité entre les services des différents domaines de spécialisation médicale.
30010,Additional information,Progression to senior management positions in health care services is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de cadres supérieurs dans la prestation des soins de santé.
31100,Additional information,"Progression to management positions, such as director of laboratory medicine is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes de direction, tels que directeur de la médecine de laboratoire."
31101,Additional information,"Progression to management positions, such as chief of surgery, is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes de direction, tels que directeur des services de chirurgie."
31102,Additional information,General practitioners and family physicians may become specialist physicians with additional training.,Renseignements supplémentaires,Une formation supplémentaire permet aux omnipraticiens et aux médecins de médecine familiale de devenir médecins spécialistes.
31103,Additional information,The duties of veterinarians performing research may be similar to those of some biologists.,Renseignements supplémentaires,Les tâches des vétérinaires effectuant de la recherche peuvent s'apparenter à celles de certains biologistes.
31103,Additional information,"In its regulations, the 'Ordre des médecins vétérinaires du Québec (OMVQ)' recognizes only the following specialties: Animal behavioural medicine; Laboratory animal medicine; Large animal internal medicine; Large animal surgery; Pet internal medicine; Pet surgery; Veterinary anesthesiology; Veterinary clinical pathology; Veterinary dermatology; Veterinary emergency and intensive care; Veterinary medical imaging; Veterinary microbiology; Veterinary neurology; Veterinary oncology; Veterinary ophthalmology; Veterinary pathology; Veterinary theriogenology; and Zoological medicine.",Renseignements supplémentaires,"Dans son règlement, l'Ordre des médecins vétérinaire du Québec (L'OMVQ) reconnait seulement les spécialités suivantes : Anesthésiologie vétérinaire; Chirurgie des grands animaux; Chirurgie des animaux de compagnie; Dermatologie vétérinaire; Imagerie médicale vétérinaire; Médecine du comportement animal; Médecine des animaux de laboratoire; Médecine interne des grands animaux; Médecine interne des animaux de compagnie; Médecine zoologique; Microbiologie vétérinaire; Neurologie vétérinaire; Oncologie vétérinaire; Ophtalmologie vétérinaire; Pathologie vétérinaire; Pathologie clinique vétérinaire; Thériogénologie vétérinaire; et Urgentologie vétérinaire et soins intensifs."
31110,Additional information,Certification by the National Dental Examining Board of Canada entitles dentists or graduates of approved dental programs to practice dentistry in any province in Canada provided requirements set out by the provincial and territorial licensing authorities are met.,Renseignements supplémentaires,Un certificat du Bureau national d'examens dentaires du Canada donne aux dentistes et aux diplômés de programmes dentaires approuvés le droit d'exercer leur profession dans toutes les provinces canadiennes s'ils répondent aux critères des autorités provinciales et territoriales qui émettent les permis.
31110,Additional information,"Dentists with further education, training and licensing, can specialize and practice in such areas as oral and maxillofacial surgery, orthodontics, pediatric dentistry, periodontics, endodontics, prosthodontics, oral pathology, oral radiology or public health dentistry.",Renseignements supplémentaires,"Les dentistes qui ont suivi une formation complémentaire et obtenu leur licence peuvent se spécialiser et exercer dans des domaines tels que la chirurgie orale et maxillo-faciale, l'orthodontie, la pédiatrie dentaire, la périodontie, l'endodontie, la prosthodontie, la pathologie bucco-dentaire, la radiologie buccale ou l'hygiène dentaire publique."
31112,Additional information,"Progression into management positions, such as chief audiologist or director of speech-language pathology, is possible with experience.",Renseignements supplémentaires,L'expérience permet d'accéder à des postes de cadres tels qu'audiologiste en chef ou directeur du service d'orthophonie.
31121,Additional information,"Dietitians and nutritionists are protected titles and used interchangeably in Nova Scotia, Quebec and Alberta. In these provinces nutritionists require the same level of education and training as dietitians.",Renseignements supplémentaires,"Les diététistes et les nutritionnistes sont des titres protégés et utilisés façon interchangeable en Nouvelle-Écosse, au Québec et en Alberta. Dans ces provinces, les nutritionnistes doivent avoir le même niveau d'éducation et de formation que les diététistes."
31121,Additional information,In some provinces dietitians who work as Public Health Nutritionists and dietetic education program coordinators may require a Master's degree.,Renseignements supplémentaires,"Dans certaines provinces, les diététistes qui travaillent comme nutritionnistes en santé publique et coordonnateurs de programmes d'éducation en diététique peuvent exiger un diplôme de maîtrise."
31121,Additional information,Dietitians and nutritionists may progress to management positions through additional experience.,Renseignements supplémentaires,L'expérience permet aux diététistes et aux nutritionnistes d'accéder à des postes de direction.
31200,Additional information,"Psychological associates may be granted permission by provincial regulatory authorities to perform duties normally restricted to psychologists, specifically diagnosing psychological disorders and communicating diagnoses to clients.",Renseignements supplémentaires,"Les associés en psychologie peuvent être autorisés par les autorités réglementaires de la province à exercer des fonctions normalement réservées aux psychologues, notamment le diagnostic de troubles psychologiques et la communication des diagnostics aux clients."
31201,Additional information,The scope of practice of chiropractors varies by province.,Renseignements supplémentaires,Le champ d'application de pratique des chiropraticiens varie selon les provinces.
31202,Additional information,"Progression to management positions, such as director of physiotherapy, is possible through experience and additional training.",Renseignements supplémentaires,"L'expérience et une formation complémentaire permettent aux physiothérapeutes d'accéder à des postes de direction, par exemple celui de directeur des services de physiothérapie."
31203,Additional information,Occupational therapists may progress to management or administrative positions through further training and experience.,Renseignements supplémentaires,L'expérience et une formation complémentaire permettent aux ergothérapeutes d'accéder à des postes de direction ou d'administration.
31204,Additional information,There is no mobility between the different occupations in this unit group.,Renseignements supplémentaires,Il n'y a pas de mobilité entre les différentes professions de ce groupe de base.
31209,Additional information,"Chiropodist and podiatrist titles are used interchangeably, depending on the province or territory. The use of the podiatrist job title does not necessarily refer to doctors of podiatric medicine (D.P.M.).",Renseignements supplémentaires,Les titres de podologue et de podiatre sont employés comme synonymes selon la province ou le territoire. L'emploi du titre podiatre ne désigne pas forcément un docteur en médecine podiatrique (D.P.M.).
31209,Additional information,Doctors of osteopathic medicine may obtain a licence as general practitioners.,Renseignements supplémentaires,Les docteurs en médecine ostéopathique peuvent obtenir un permis d'exercice en tant que médecin généraliste.
31300,Additional information,"Progression to management positions, such as director of nursing, is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes de direction, tels que directeur des soins infirmiers."
31301,Additional information,"Nurses trained exclusively as registered psychiatric nurses (RPN) are regulated in Manitoba, Saskatchewan, Alberta and British Columbia. In all other provinces and territories, registered nurses (RN) may work as psychiatric nurses without separate registration.",Renseignements supplémentaires,"La qualification des infirmiers formés exclusivement en tant qu'infirmier psychiatrique autorisé est règlementée au Manitoba, en Saskatchewan, en Alberta et en Colombie-Britannique. Dans toutes les autres provinces et tous les territoires, les infirmiers autorisés peuvent travailler en tant qu'infirmiers psychiatriques sans permis additionnel d'infirmier psychiatrique autorisé."
31301,Additional information,Registered nurses and registered psychiatric nurses may progress to supervisory and managerial positions with experience.,Renseignements supplémentaires,L'expérience permet aux infirmiers autorisés et aux infirmiers psychiatriques autorisés d'accéder à des postes de supervision ou de direction.
31302,Additional information,There is little to no mobility between nurse practitioner specializations without further training.,Renseignements supplémentaires,Il y a peu ou pas de mobilité entre les spécialisations des infirmiers praticiens sans une formation supplémentaire.
31303,Additional information,There is no mobility between these occupations without further training.,Renseignements supplémentaires,Il n'y a pas de mobilité entre ces professions sans une formation supplémentaire.
32101,Additional information,Working under the direction of a medical practitioner or registered nurse is not required for licensed practical nurses in all jurisdictions.,Renseignements supplémentaires,L'obligation de travailler sous la supervision d'un médecin ou d'un infirmier autorisé varie d'une province ou d'un territoire à l'autre.
32103,Additional information,"Supervisory and instructor positions in this unit group require experience in their respective fields as a respiratory therapist, clinical perfusionist or cardiopulmonary technologist.",Renseignements supplémentaires,"Les superviseurs et formateurs inclus dans ce groupe de base doivent avoir de l'expérience dans leur domaine respectif à titre d'inhalothérapeutes, de perfusionnistes cardiovasculaires et de technologues cardiopulmonaires."
32104,Additional information,"With experience, animal health technologists and veterinary technicians may progress to supervisory positions.",Renseignements supplémentaires,L'expérience permet aux technologues en santé animale et aux techniciens vétérinaires d'accéder à des postes de supervision.
32109,Additional information,"Ophthalmic medical technicians may progress to ophthalmic medical technologists' positions with training, experience and certification.",Renseignements supplémentaires,L'expérience et la formation permettent aux techniciens médicaux en ophtalmologie d'accéder à des postes de technologues médicaux en ophtalmologie.
32109,Additional information,Certified Ophthalmic Technician and Certified Ophthalmic Medical Technologist may have additional specialty certification such as Registered Ophthalmic Ultrasound Biometrist (ROUB) or Certified Diagnostic Ophthalmic Sonographer (CDOS).,Renseignements supplémentaires,Les techniciens en ophtalmologie certifié et les technologues médicaux en ophtalmologie certifié peuvent avoir une certification de spécialité supplémentaire comme celle de biométricien agréé en échographie ophtalmique (ROUB) ou d'échographiste ophtalmique diagnostique agréé (CDOS).
32109,Additional information,In most provinces occupational therapy assistants (OTA) and physiotherapy assistants (PTA) receive training through a single OTA/PTA program in community colleges.,Renseignements supplémentaires,"Dans la plupart des provinces, la formation pour assistants en physiothérapie et en ergothérapie est offerte conjointement dans les collèges communautaires."
32109,Additional information,"In Quebec, hearing instruments practitioners provide services to adults and children.",Renseignements supplémentaires,"Au Québec, les audioprothésistes offrent des services aux adultes et aux enfants."
32120,Additional information,In Quebec medical laboratory technologists are referred to as les technologistes médicaux and are regulated by l'Ordre professionnel des technologistes médicaux du Québec (OPTMQ).,Renseignements supplémentaires,"Au Québec, les technologues de laboratoire médical sont désignés sous le nom de « des technologistes médicaux » et sont réglementés par l'Ordre professionnel des technologistes médicaux du Québec (L'OPTMQ)."
32121,Additional information,There is no mobility between the three types of medical radiation technologists without further training.,Renseignements supplémentaires,Il n'y a pas de mobilité entre les trois groupes de technologues en radiation médicale sans une formation supplémentaire.
32121,Additional information,Experience as a medical radiation technologist is required for supervisors and instructors.,Renseignements supplémentaires,L'expérience en tant que technologue en radiation médicale est exigée des superviseurs et des instituteurs cliniques.
32122,Additional information,Membership in the Canadian Society of Diagnostic Medical Sonographers is available but voluntary.,Renseignements supplémentaires,"L'appartenance à la Société canadienne des échographistes médicaux est possible, mais n'est pas obligatoire."
32124,Additional information,Pharmacy technicians may progress to supervisory positions with experience.,Renseignements supplémentaires,L'expérience permet aux techniciens en pharmacie d'accéder à des postes de supervision.
32129,Additional information,Prosthetic and orthotic technicians may become certified prosthetists or orthotists with an additional two years of experience as a registered prosthetic or orthotic technician and completion of certification examinations by the Canadian Board of Certification of Prosthetists and Orthotists.,Renseignements supplémentaires,Les techniciens prothésistes et les techniciens orthésistes peuvent devenir prothésistes et orthésistes accrédités avec une expérience supplémentaire de deux ans en tant que technicien prothésiste ou technicien orthésiste inscrit et la réussite des examens de certification du Conseil canadien de la certification des prothésistes et orthésistes.
33100,Additional information,"In some provinces there are two levels of dental assistants: Level I - chair-side assistant and Level II - intra-oral assistant. Progression from Level I to Level II is possible with education, training and licensure.",Renseignements supplémentaires,"Dans quelques provinces, il existe deux niveaux d'assistants dentaires : le niveau I, pour les assistants au dentiste, et le niveau II, pour les assistants aux tâches intra-buccales. La progression du niveau I au niveau II est possible moyennant l'éducation, la formation et l'accréditation requises."
33100,Additional information,"Dental laboratory assistants may progress to dental technologist and technician positions with training, experience and registration.",Renseignements supplémentaires,Les auxiliaires dans les laboratoires dentaires peuvent accéder aux postes de technologues et de techniciens dentaires moyennant une formation et de l'expérience ainsi que l'inscription auprès de l'organisme de réglementation.
33101,Additional information,Some employers may require medical laboratory technicians to have a diploma.,Renseignements supplémentaires,Certains employeurs peuvent exiger que les techniciens de laboratoires médicaux possèdent un diplôme.
33101,Additional information,"Medical laboratory technicians may progress to supervisory or technologist positions with a combination of additional education, training and experience.",Renseignements supplémentaires,"L'étude, la formation et l'expérience supplémentaire permettent aux techniciens de laboratoires médicaux d'accéder à des postes de supervision ou de technologues."
33109,Additional information,Ophthalmic assistants may progress to ophthalmic technician positions with training and experience.,Renseignements supplémentaires,L'expérience et la formation permettent aux assistants en ophtalmologie d'accéder à des postes de techniciens en ophtalmologie.
33109,Additional information,Certified Ophthalmic Assistants may also have additional specialty certification such as Registered Ophthalmic Ultrasound Biometrist (ROUB) or Certified Diagnostic Ophthalmic Sonographer (CDOS).,Renseignements supplémentaires,Les assistants en ophtalmologie certifiés peuvent avoir une certification de spécialité supplémentaire comme celle de biométricien agréé en échographie ophtalmique (ROUB) ou d'échographiste ophtalmique diagnostique agréé (CDOS).
40010,Additional information,Progression to senior management positions in the health and social policy fields is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de cadres supérieurs dans les domaines de la santé et des politiques sociales.
40011,Additional information,Progression to senior management positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de cadres supérieurs.
40012,Additional information,Progression to senior management positions in education is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de cadres supérieurs en éducation.
40019,Additional information,Progression to senior management positions in this field is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de cadres supérieurs dans ce domaine.
40020,Additional information,There is no mobility among the various types of administrators in this group.,Renseignements supplémentaires,Il n'y a pas de mobilité parmi les différents postes d'administrateurs de ce groupe.
40020,Additional information,Progression to some senior management positions in education is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction supérieure dans l'enseignement.
40021,Additional information,"There is little mobility between institutional settings, for example, between elementary and secondary schools.",Renseignements supplémentaires,"Il existe peu de mobilité entre les établissements scolaires, c'est-à-dire entre les postes de directeur d'école primaire et de directeur d'école secondaire."
40030,Additional information,"Progression to senior management positions in social, community and correctional services is possible with additional training and experience.",Renseignements supplémentaires,"L'expérience et une formation supplémentaire permettent d'accéder à des postes de haute direction en services sociaux, communautaires et correctionnels."
40040,Additional information,"Depending on provincial and territorial legislation, deputy chief coroners and deputy chief medical examiners may act as or be appointed to the position of chief coroner and chief medical examiner in their absence.",Renseignements supplémentaires,"Selon la législation provinciale et territoriale, les coroners en chef adjoints et les médecins légistes en chef adjoints peuvent agir ou être nommés au poste de coroner en chef et de médecin légiste en chef en leur absence."
40042,Additional information,Senior commissioned officers are classified according to their military rank.,Renseignements supplémentaires,Les officiers supérieurs est classifié selon son grade.
41101,Additional information,"Lawyers wishing to practise in another province or territory are required to pass examinations set by the provincial or territorial law society, except in New Brunswick and Saskatchewan where the National Mobility Agreement (2013) was implemented.",Renseignements supplémentaires,"Des examens sanctionnés par le barreau provincial sont habituellement exigés des avocats qui désirent exercer leur profession dans une autre province, à l'exception du Nouveau-Brunswick et de la Saskatchewan ou l'Accord de libre circulation nationale (2013) a été mis en oeuvre."
41200,Additional information,University professors who are also practitioners in their field of specialization must have the appropriate licences or certification.,Renseignements supplémentaires,Les professeurs qui exercent dans leur domaine de spécialisation doivent détenir les permis ou l'accréditation appropriés.
41200,Additional information,"Progression to senior positions within a department, faculty or university is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes cadres au sein d'un département, d'une faculté ou d'une université."
41210,Additional information,Progression to administrative positions in post-secondary education is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes d'administration en éducation postsecondaire.
41220,Additional information,Progression to vice-principal or other administrative positions in the education system is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de directeur adjoint ou à d'autres postes d'administration au sein du système scolaire.
41220,Additional information,"In Quebec, trades training programs are usually offered in the secondary school system.",Renseignements supplémentaires,"Au Québec, les programmes de formation professionnelle (métiers) sont habituellement offerts au niveau secondaire."
41221,Additional information,Progression to education consultant or school principal is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de conseiller pédagogique ou de directeur d'école.
41301,Additional information,Counselling therapists usually become specialized in a particular area through continual training and experience.,Renseignements supplémentaires,L'expérience et une formation continue permettent habituellement aux thérapeutes en counseling de se spécialiser dans un domaine en particulier.
41301,Additional information,Progression to social service management positions is possible with additional training and experience.,Renseignements supplémentaires,L'expérience et une formation supplémentaire permettent d'accéder à des postes de direction des services sociaux.
41302,Additional information,"Progression to senior positions included in this unit group, within a religious order, is possible with experience.",Renseignements supplémentaires,"L'expérience permet d'accéder à des postes supérieurs comprises dans ce groupe de base, au sein d'une communauté religieuse."
41310,Additional information,"For police investigators, progression to commissioned police officer positions is possible with additional training and experience.",Renseignements supplémentaires,"Pour les enquêteurs de police, l'expérience et une formation supplémentaire permettent d'accéder à des postes de direction des services de police."
41310,Additional information,"For coroners and medical examiners, progression to deputy chief coroner or deputy chief medical officer positions is possible with additional training and experience.",Renseignements supplémentaires,"Pour les coroners et les médecins légistes, la progression vers des postes de coroner en chef adjoint or de médecin en chef adjoint est possible avec une formation et une expérience supplémentaire."
41311,Additional information,Progression to correctional service management positions is possible with additional training or experience.,Renseignements supplémentaires,De l'expérience ou une formation supplémentaire permet d'accéder à des postes de direction des services correctionnels.
41320,Additional information,Elementary school counsellors generally provide more social and personal counselling whereas academic counselling is provided more by high school counsellors.,Renseignements supplémentaires,"Les conseillers au niveau primaire dispensent généralement des services qui sont axés davantage sur les aspects sociaux et personnels de la vie que sur les études ou le cheminement professionnel, aspects plus souvent abordés par les conseillers dans les écoles secondaires."
41320,Additional information,"Educational counsellors in colleges, universities and other settings may specialize in academic, career or personal issues counselling.",Renseignements supplémentaires,"Les conseillers d'orientation qui travaillent dans les collèges, les universités et d'autres établissements peuvent se spécialiser en orientation scolaire, en counseling personnel ou social, ou en orientation professionnelle."
41321,Additional information,Mobility to positions in personnel or training is possible.,Renseignements supplémentaires,La mobilité est possible vers des postes dans les services du personnel ou de la formation.
41321,Additional information,Progression to supervisory positions is possible through experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision.
41400,Additional information,Progression to supervisory or managerial positions in these fields is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision ou de direction dans ces domaines.
41401,Additional information,Progression to managerial positions in economics is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction en économie.
41402,Additional information,Progression to managerial positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction.
41403,Additional information,Progression to managerial positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction.
41404,Additional information,Progression to managerial positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion.
41405,Additional information,Progression to managerial positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction.
41406,Additional information,"Mobility among recreation, sports and fitness consultants may be restricted within individual area of expertise.",Renseignements supplémentaires,"La mobilité entre les emplois d'experts-conseils en sports, en loisirs et en condition physique peut être restreinte à chacun de ces domaines respectifs."
41406,Additional information,"Recreation, sports and fitness program supervisors may progress to recreation, sports and fitness management positions with experience.",Renseignements supplémentaires,"L'expérience permet aux superviseurs des programmes de sports, de loisirs et de conditionnement physique d'accéder à des postes de direction dans les sports, les loisirs et le conditionnement physique."
41409,Additional information,Specialization within each occupation occurs through specialized university study or through experience.,Renseignements supplémentaires,L'expérience ou des études universitaires spécialisées permettent de se spécialiser dans chacune des professions.
42100,Additional information,Progression to investigative positions is possible with additional training and experience.,Renseignements supplémentaires,L'expérience et une formation supplémentaire permettent d'accéder à des postes d'enquête dans un corps de police.
42101,Additional information,Progression to senior positions such as fire chief is possible with additional training and several years of experience.,Renseignements supplémentaires,Une formation supplémentaire et plusieurs années d'expérience permettent d'accéder à des postes supérieurs tels que chef de pompiers.
42102,Additional information,Members of this unit group who demonstrate the required abilities and potential will be offered advanced training.,Renseignements supplémentaires,Les membres de ce groupe de base qui présentent les compétences et le potentiel requis se verront proposer une formation avancée.
42200,Additional information,Notaries public usually receive in-house training and perform their duties in rural or remote areas or in the business offices in which they are employed.,Renseignements supplémentaires,Les notaires publics bénéficient habituellement d'une formation à l'interne et exercent leurs fonctions dans des régions rurales ou éloignées ou dans les bureaux commerciaux qui les emploient.
42200,Additional information,"The duties and responsibilities of justices of the peace vary significantly depending on the level of their authority. They may be employed part-time on a fee-for-service basis in small communities. Their duties range from performing civil marriages, receiving affidavits and similar documents, to presiding in courts and hearings and determining prosecutions under provincial/territorial and federal laws.",Renseignements supplémentaires,"Les fonctions principales et responsabilités des juges de paix varient considérablement selon le niveau de leur autorité. Ils peuvent être employés à temps partiel sure une base de rémunération à l'acte dans les petites communautés. Leurs fonctions vont de la réception des affidavits et des documents similaires à la présidence des tribunaux, l'audition et la détermination des poursuites en vertu des lois provinciales, territoires et fédérales."
42201,Additional information,"Progression to professional occupations in social services, such as family and marriage counsellors, social workers, and probation and parole officers, is possible with additional training and experience.",Renseignements supplémentaires,"De l'expérience et une formation supplémentaire permettent d'accéder à des postes de professionnels des services sociaux, tels que thérapeutes conjugaux ou familiaux, travailleurs sociaux et agents de probation et de libération conditionnelle."
42202,Additional information,"Progression to senior positions, such as daycare supervisor, is possible with several years of experience or with experience and advanced ECE qualification levels.",Renseignements supplémentaires,"Plusieurs années d'expérience, ainsi qu'un niveau avancé en éducation de la petite enfance, permettent d'accéder à des postes supérieurs, tels que superviseur des services de garderie."
43100,Additional information,Mobility to other occupations related to child care and adolescent supportive instruction is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à d'autres postes en soins pour enfants et en intervention auprès des adolescents.
43200,Additional information,Progression to supervisory positions is possible with additional experience and in-house training.,Renseignements supplémentaires,L'expérience et une formation en cours d'emploi permettent d'accéder à des postes de supervision.
43200,Additional information,"Sheriffs and bailiffs may also serve as court officers (14.103), depending on the location and size of the courthouse.",Renseignements supplémentaires,"Les shérifs et les huissiers peuvent, au besoin, servir comme constable judiciaire (14.103), selon l'emplacement et la taille du palais de justice."
43201,Additional information,Primary workers are the primary daily contact for women offenders.,Renseignements supplémentaires,Les travailleurs principaux sont le principal contact quotidien des délinquantes.
43203,Additional information,"Border services officers must be willing to work anywhere in Canada, including rural and remote areas.",Renseignements supplémentaires,"Les agents des services frontaliers doivent être disposés à travailler partout au Canada, y compris dans les régions rurales et éloignées."
43203,Additional information,Progression to managerial positions in these fields is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de gestion dans ces domaines.
43204,Additional information,Members of this unit group who demonstrate the required abilities and potential will be offered advanced training.,Renseignements supplémentaires,Les membres de ce groupe de base qui démontrent les capacités et le potentiel requis se verront offrir une formation avancée.
44100,Additional information,There is mobility among occupations in this group.,Renseignements supplémentaires,Il existe une mobilité parmi les emplois dans ce groupe.
44101,Additional information,There is mobility among the occupations in this group.,Renseignements supplémentaires,Il est possible de passer d'une profession à l'autre dans ce groupe de base.
44200,Additional information,"As they progress in their careers, members of this unit group who demonstrate the required abilities and potential will be offered advanced training.",Renseignements supplémentaires,Les membres de ce groupe de base qui démontrent les capacités et le potentiel requis se verront offrir une formation avancée.
45100,Additional information,There is limited mobility among occupations in this group.,Renseignements supplémentaires,Il existe une mobilité limitée parmi les emplois dans ce groupe.
50010,Additional information,There is mobility between library and archive managers and between museum and art gallery managers.,Renseignements supplémentaires,Il y a de la mobilité entre les directeurs de bibliothèque et les directeurs d'archives et entre les directeurs de musée et les directeurs de galerie d'art.
51100,Additional information,Progression to library management positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction de bibliothèque.
51101,Additional information,Progression to museum or art gallery management positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction dans des musées ou des galeries d'art.
51101,Additional information,"Conservators and curators may specialize in a particular type of collection or material, such as furniture, weapons, books, paintings and musical instruments.",Renseignements supplémentaires,"Les restaurateurs et les conservateurs peuvent se spécialiser dans une collection ou des objets particuliers tels que les meubles, les armes, les livres, les peintures et les instruments de musique."
51102,Additional information,Progression to archive management positions is possible with experience.,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de direction d'archives.
51110,Additional information,"Progression to supervisory and management positions, such as editor-in-chief or managing editor, is possible with experience.",Renseignements supplémentaires,L'expérience permet d'accéder à des postes de supervision et de gestion tels que rédacteur en chef ou directeur-rédacteur en chef.
51113,Additional information,Experienced reporters may advance to editorial positions (print media) or become producers (broadcast media).,Renseignements supplémentaires,L'expérience permet d'accéder à des postes de révision (presse écrite) ou de réalisation (presse électronique).
51120,Additional information,Membership in a related guild or union may be required.,Renseignements supplémentaires,L'adhésion à une guilde ou à un syndicat relié à la profession peut être exigée.
51121,Additional information,Composers often work as arrangers.,Renseignements supplémentaires,Les compositeurs travaillent souvent comme arrangeurs.
