noc_code,type_english,name_english,type_french,name_french
31111,All examples,doctor of optometry (OD),Tous les exemples,docteur/docteure en optométrie (O.D.)
31111,All examples,optometrist,Tous les exemples,optométriste
31112,All examples,amplification audiologist,Tous les exemples,audiologiste en amplification auditive
31112,All examples,audiologist,Tous les exemples,audiologiste
31112,All examples,audiology clinician,Tous les exemples,audiologiste en clinique
31112,All examples,audiology specialist,Tous les exemples,spécialiste de l'audition
31112,All examples,certified audiologist,Tous les exemples,audiologiste certifié/audiologiste certifiée
31112,All examples,certified hearing aid audiologist,Tous les exemples,audiologiste agréé/audiologiste agréée - prothèses auditives
31112,All examples,clinical audiologist,Tous les exemples,audiologiste clinicien/audiologiste clinicienne
31112,All examples,community audiologist,Tous les exemples,audiologiste communautaire
31112,All examples,community speech-language pathologist,Tous les exemples,orthophoniste communautaire
31112,All examples,diagnostic audiologist,Tous les exemples,audiologiste en audiologie diagnostique
31112,All examples,dispensing audiologist,Tous les exemples,orthophoniste-chercheur/orthophoniste-chercheuse
31112,All examples,educational audiologist,Tous les exemples,audiologiste industriel/audiologiste industrielle
31112,All examples,educational speech-language pathologist,Tous les exemples,orthophoniste clinicien/orthophoniste clinicienne
31112,All examples,human communication disorders specialist,Tous les exemples,spécialiste en troubles de communication
31112,All examples,industrial audiologist,Tous les exemples,audiologiste distributeur/audiologiste distributrice
31112,All examples,logopedist,Tous les exemples,thérapeute en audiologie et en orthophonie
31112,All examples,pediatric audiologist,Tous les exemples,audiologiste pédiatrique
31112,All examples,research audiologist,Tous les exemples,audiologiste en milieu scolaire
31112,All examples,speech and hearing therapist,Tous les exemples,logopédiste
31112,All examples,speech pathologist,Tous les exemples,orthophoniste
31112,All examples,speech therapist,Tous les exemples,logopède
31112,All examples,speech-language clinician,Tous les exemples,orthophoniste en milieu scolaire
31112,All examples,speech-language pathologist,Tous les exemples,audiologiste-orthophoniste
31112,All examples,speech-language pathologist clinician,Tous les exemples,clinicien/clinicienne en troubles de la parole et du langage
31112,All examples,speech-language pathologist researcher,Tous les exemples,audiologiste-chercheur/audiologiste-chercheuse
31120,All examples,clinical pharmacist,Tous les exemples,pharmacien clinicien/pharmacienne clinicienne
31120,All examples,community pharmacist,Tous les exemples,pharmacien communautaire/pharmacienne communautaire
31120,All examples,dispensary department supervisor - hospital,Tous les exemples,superviseur/superviseure de la réserve de médicaments - centre hospitalier
31120,All examples,drug information pharmacist,Tous les exemples,pharmacien/pharmacienne à l'information pharmaceutique
31120,All examples,druggist,Tous les exemples,pharmacien-conseil/pharmacienne-conseil
31120,All examples,health care institution pharmacist,Tous les exemples,pharmacien/pharmacienne d'établissement de santé
31120,All examples,hospital druggist,Tous les exemples,pharmacien/pharmacienne d'industrie
31120,All examples,hospital pharmacist,Tous les exemples,pharmacien/pharmacienne d'hôpital
31120,All examples,industrial pharmacist,Tous les exemples,pharmacien industriel/pharmacienne industrielle
31120,All examples,intern pharmacist,Tous les exemples,interne pharmacien/interne pharmacienne
31120,All examples,pharmacist,Tous les exemples,pharmacien/pharmacienne
31120,All examples,pharmacist consultant,Tous les exemples,consultant/consultante en pharmacie
31120,All examples,pharmacy officer - Canadian Armed Forces,Tous les exemples,pharmacien/pharmacienne - Forces armées canadiennes
31120,All examples,registered pharmacist,Tous les exemples,pharmacien inscrit/pharmacienne inscrite
31120,All examples,retail pharmacist,Tous les exemples,pharmacien/pharmacienne de commerce de détail
31121,All examples,administrative dietitian,Tous les exemples,conseiller/conseillère en diététique
31121,All examples,administrative nutritionist,Tous les exemples,diététicien administratif/diététicienne administrative
31121,All examples,clinical dietitian,Tous les exemples,diététicien clinicien/diététicienne clinicienne
31121,All examples,clinical nutritionist,Tous les exemples,diététicien-nutritionniste/diététicienne-nutritionniste
31121,All examples,community dietitian,Tous les exemples,diététicien communautaire/diététicienne communautaire
31121,All examples,community nutritionist,Tous les exemples,diététiste communautaire
31121,All examples,consultant dietitian,Tous les exemples,diététiste administratif/diététiste administrative
31121,All examples,consultant nutritionist,Tous les exemples,diététiste-thérapeute
31121,All examples,dietetic consultant,Tous les exemples,diététicien-conseil/diététicienne-conseil
31121,All examples,dietician,Tous les exemples,diététicien/diététicienne
31121,All examples,dietitian,Tous les exemples,diététiste
31121,All examples,dietitian-nutritionist,Tous les exemples,diététicien-nutritionniste autorisé/diététicienne-nutritionniste autorisée
31121,All examples,nutrition and dietetics researcher,Tous les exemples,chercheur/chercheuse en diététique et en nutrition
31121,All examples,nutrition consultant,Tous les exemples,diététiste-conseil
31121,All examples,nutrition researcher,Tous les exemples,chercheur/chercheuse en nutrition
31121,All examples,nutrition specialist,Tous les exemples,diététiste-chercheur/diététiste-chercheuse
31121,All examples,nutritionist,Tous les exemples,conseiller/conseillère en nutrition
31121,All examples,professional dietitian (P.Dt.),Tous les exemples,diététiste clinicien/diététiste clinicienne
31121,All examples,professional nutritionist,Tous les exemples,diététicien professionnel autorisé/diététicienne professionnelle autorisée
31121,All examples,public health dietitian,Tous les exemples,diététicien/diététicienne en santé publique
31121,All examples,public health nutritionist,Tous les exemples,diététiste en santé publique
31121,All examples,registered dietitian (RD),Tous les exemples,diététicien autorisé/diététicienne autorisée
31121,All examples,registered dietitian-nutritionist (RDN),Tous les exemples,diététicien professionnel/diététicienne professionnelle (Dt.P.)
31121,All examples,registered nutritionist,Tous les exemples,diététiste autorisé/diététiste autorisée
31121,All examples,registered professional dietitian,Tous les exemples,diététiste professionnel/diététiste professionnelle (Dt.P.)
31121,All examples,registered professional nutritionist,Tous les exemples,diététiste professionnel autorisé/diététiste professionnelle autorisée
31121,All examples,research dietitian,Tous les exemples,diététicien-chercheur/diététicienne-chercheuse
31121,All examples,research nutritionist,Tous les exemples,diététiste-nutritionniste
31121,All examples,therapeutic dietitian,Tous les exemples,diététicien thérapeutique/diététicienne thérapeutique
31121,All examples,therapeutic nutritionist,Tous les exemples,diététiste-nutritionniste autorisé/diététiste-nutritionniste autorisée
31200,All examples,chartered psychologist,Tous les exemples,psychologue provisoire
31200,All examples,child psychologist,Tous les exemples,pédopsychologue
31200,All examples,clinical psychologist,Tous les exemples,psychologue clinicien/psychologue clinicienne
31200,All examples,educational psychologist,Tous les exemples,psychologue de l'éducation
31200,All examples,neuropsychologist,Tous les exemples,neuropsychologue
31200,All examples,provisional psychologist,Tous les exemples,psychologue en recherche
31200,All examples,psychological associate,Tous les exemples,associé/associée en psychologie
31200,All examples,psychologist,Tous les exemples,psychologue
31200,All examples,registered psychologist,Tous les exemples,psychologue agréé/psychologue agréée
31200,All examples,research psychologist,Tous les exemples,psychologue en milieu scolaire
31200,All examples,school psychologist,Tous les exemples,psychologue associé/psychologue associée
31200,All examples,sports psychologist,Tous les exemples,psychologue du sport
31201,All examples,chiropractor,Tous les exemples,chiropraticien/chiropraticienne
31201,All examples,doctor of chiropractic (DC),Tous les exemples,docteur/docteure en chiropratique (D.C.)
31202,All examples,clinical physical therapist,Tous les exemples,coordonnateur/coordonnatrice clinique en thérapie physique
31202,All examples,clinical physiotherapist,Tous les exemples,physiothérapeute clinicien/physiothérapeute clinicienne
31202,All examples,consultant physical therapist,,
31202,All examples,consultant physiotherapist,Tous les exemples,physiothérapeute consultant/physiothérapeute consultante
31202,All examples,physical therapist,Tous les exemples,physiothérapeute gestionnaire
31202,All examples,physical therapy clinical coordinator,,
31202,All examples,physical therapy clinical specialist,,
31202,All examples,physical therapy supervisor,,
31202,All examples,physiotherapist,Tous les exemples,physiothérapeute
31202,All examples,physiotherapy clinical coordinator,Tous les exemples,coordonnateur/coordonnatrice clinique en physiothérapie
31202,All examples,physiotherapy officer - Canadian Armed Forces,Tous les exemples,officier/officière en physiothérapie - Forces armées canadiennes
31202,All examples,physiotherapy supervisor,Tous les exemples,superviseur/superviseure en physiothérapie
31202,All examples,registered physical therapist,,
31202,All examples,registered physiotherapist,Tous les exemples,physiothérapeute agréé/physiothérapeute agréée
31202,All examples,research physical therapist,,
31202,All examples,research physiotherapist,Tous les exemples,physiothérapeute chercheur/physiothérapeute chercheuse
31203,All examples,case manager occupational therapist,Tous les exemples,ergothérapeute gestionnaire de cas
31203,All examples,clinical occupational therapist,Tous les exemples,ergothérapeute clinicien/ergothérapeute clinicienne
31203,All examples,clinical occupational therapy specialist,Tous les exemples,spécialiste en ergothérapie clinique
31203,All examples,community occupational therapist,Tous les exemples,ergothérapeute communautaire
31203,All examples,community practice occupational therapist,Tous les exemples,ergothérapeute en milieu communautaire
31203,All examples,home care occupational therapist,Tous les exemples,ergothérapeute en soins à domicile
31203,All examples,occupational therapist (OT),Tous les exemples,ergothérapeute
31203,All examples,occupational therapist vocational evaluator,Tous les exemples,ergothérapeute à domicile
31203,All examples,occupational therapy rehabilitation consultant,Tous les exemples,ergothérapeute - conseiller/conseillère en réadaptation
31203,All examples,research and development occupational therapist,Tous les exemples,ergothérapeute en recherche et développement
31203,All examples,research occupational therapist,Tous les exemples,ergothérapeute chercheur/ergothérapeute chercheuse
31203,All examples,vocational evaluator occupational therapist,Tous les exemples,ergothérapeute évaluateur/ergothérapeute évaluatrice de la capacité du travail
31204,All examples,athletic therapist,Tous les exemples,ludothérapeute
31204,All examples,athletic trainer - therapy,Tous les exemples,entraîneur athlétique/entraîneuse athlétique - thérapie
31204,All examples,biokineticist,Tous les exemples,spécialiste en kinésiologie
31204,All examples,certified athletic therapist (CAT),Tous les exemples,thérapeute du sport
31204,All examples,certified kinesiologist,Tous les exemples,kinésiologue agréé/kinésiologue agréée
31204,All examples,exercise physiologist,Tous les exemples,kinésiologue diplômé/kinésiologue diplômée
31204,All examples,exercise therapist,Tous les exemples,physiologiste de l'exercice
31204,All examples,human kineticist,Tous les exemples,thérapeute par les loisirs
31204,All examples,kinanthropologist,Tous les exemples,kinanthropologue
31204,All examples,kinesiologist,Tous les exemples,kinésiologue
31204,All examples,movement analyst - medical,Tous les exemples,analyste du mouvement - secteur médical
31204,All examples,recreational therapist,Tous les exemples,thérapeute - thérapie corrective
31204,All examples,registered kinesiologist,Tous les exemples,kinésiologue - sports et loisirs
31204,All examples,remedial gymnast,Tous les exemples,spécialiste en gymnastique corrective
31204,All examples,remedial gymnastics teacher (except education),Tous les exemples,professeur/professeure de gymnastique corrective (sauf éducation)
31204,All examples,remedial gymnasts' supervisor,Tous les exemples,superviseur/superviseure de spécialistes en gymnastique corrective
31204,All examples,remedial therapist,Tous les exemples,spécialiste en mécanothérapie
31204,All examples,therapeutic recreationist,Tous les exemples,thérapeute du sport certifié/thérapeute du sport certifiée
31209,All examples,chiropodist,Tous les exemples,chiropodiste
31209,All examples,doctor of naturopathic medicine,Tous les exemples,docteur/docteure en médecine naturopathique
31209,All examples,doctor of naturopathy,Tous les exemples,médecin naturopathe
31209,All examples,doctor of osteopathic medicine,Tous les exemples,docteur/docteure en médecine ostéopathique
31209,All examples,doctor of osteopathy,Tous les exemples,docteur/docteure en ostéopathie
31209,All examples,doctor of podiatric medicine (D.P.M.),Tous les exemples,docteur/docteure en médecine podiatrique (D.P.M.)
31209,All examples,doctor of podiatry,Tous les exemples,médecin spécialiste des pieds
31209,All examples,foot specialist,Tous les exemples,podologue
31209,All examples,naturopath - physician,Tous les exemples,naturopathe - physicien
31209,All examples,naturopathic doctor (ND),Tous les exemples,docteur/docteure en naturopathie (D.N.)
31209,All examples,naturopathic physician,,
31209,All examples,osteopath - physician,Tous les exemples,ostéopathe - physicien
31209,All examples,osteopathic physician,Tous les exemples,médecin ostéopathe
31209,All examples,podiatrist,Tous les exemples,podiatre
31300,All examples,acute care coordinator - nursing,Tous les exemples,coordonnateur/coordonnatrice en soins infirmiers
31300,All examples,assistant head nurse,Tous les exemples,infirmier en chef adjoint/infirmière en chef adjointe
31300,All examples,birthing room nursing supervisor,Tous les exemples,superviseur/superviseure du bloc opératoire - soins infirmiers
31300,All examples,burn unit nursing coordinator,Tous les exemples,coordonnateur/coordonnatrice des soins infirmiers actifs
31300,All examples,burn unit nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - santé publique
31300,All examples,coordinator of nursing services,Tous les exemples,coordonnateur/coordonnatrice d'unité de soins infirmiers
31300,All examples,critical care nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - soins intensifs
31300,All examples,delivery room nursing supervisor,Tous les exemples,superviseur/superviseure d'unité de soins infirmiers
31300,All examples,geriatric nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - gériatrie
31300,All examples,head nurse,Tous les exemples,infirmier/infirmière en chef
31300,All examples,nurse - team leader,Tous les exemples,infirmier/infirmière - chef d'équipe
31300,All examples,nursing care coordinator,Tous les exemples,coordonnateur/coordonnatrice des soins infirmiers aux patients
31300,All examples,nursing coordinator,Tous les exemples,coordonnateur/coordonnatrice des soins infirmiers
31300,All examples,nursing officer - Canadian Armed Forces,Tous les exemples,officier/officière en soins infirmiers - Forces armées canadiennes
31300,All examples,nursing services coordinator,Tous les exemples,coordonnateur/coordonnatrice des services de soins infirmiers
31300,All examples,nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers
31300,All examples,nursing unit coordinator,Tous les exemples,coordonnateur/coordonnatrice des soins infirmiers de courte durée
31300,All examples,nursing unit supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - salle d'accouchement
31300,All examples,nursing ward supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - salle des naissances
31300,All examples,obstetrical nursing supervisor,Tous les exemples,superviseur/superviseure d'unité - soins infirmiers
31300,All examples,operating room nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - salle d'opération
31300,All examples,patient care coordinator - nursing,Tous les exemples,coordonnateur/coordonnatrice des soins infirmiers - unité des grands brûlés
31300,All examples,psychiatric nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - psychiatrie
31300,All examples,public health nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - unité des grands brûlés
31300,All examples,rehabilitation nursing supervisor,Tous les exemples,superviseur/superviseure des soins infirmiers - réadaptation
31300,All examples,surgical coordinator - nursing,Tous les exemples,coordonnateur/coordonnatrice des soins infirmiers - chirurgie
31300,All examples,surgical ward supervisor - nursing,Tous les exemples,superviseur/superviseure des soins infirmiers - obstétrique
31300,All examples,ward supervisor - nursing,Tous les exemples,superviseur/superviseure de salle - soins infirmiers
31301,All examples,ambulatory care nurse,Tous les exemples,infirmier/infirmière de soins ambulatoires
31301,All examples,bedside nurse,Tous les exemples,infirmier/infirmière de chevet
31301,All examples,birthing room nurse,Tous les exemples,infirmier/infirmière de chambre de naissance
31301,All examples,burn patient care nurse,Tous les exemples,infirmier/infirmière en soins critiques
31301,All examples,burn victim care nurse,Tous les exemples,infirmier/infirmière en soins aux grands brûlés
31301,All examples,cardiac surgery nurse,Tous les exemples,infirmier/infirmière en chirurgie cardiaque
31301,All examples,cardiology nurse,Tous les exemples,infirmier/infirmière en cardiologie
31301,All examples,cardiology nurse technician,Tous les exemples,infirmier technicien/infirmière technicienne en cardiologie
31301,All examples,casual duty nurse,Tous les exemples,infirmier/infirmière sur appel
31301,All examples,circulating nurse,Tous les exemples,infirmier visiteur/infirmière visiteuse
31301,All examples,clinic nurse,Tous les exemples,infirmier clinique/infirmière clinique
31301,All examples,clinical nurse,Tous les exemples,infirmier clinicien/infirmière clinicienne
31301,All examples,clinical nurse specialist,Tous les exemples,infirmier clinicien spécialisé/infirmière clinicienne spécialisée
31301,All examples,community health nurse,Tous les exemples,infirmier/infirmière en santé communautaire
31301,All examples,consultant nurse,Tous les exemples,infirmier/infirmière d'unité
31301,All examples,contagious disease transmission prevention nurse,Tous les exemples,infirmier/infirmière en prévention de la contagion
31301,All examples,coronary intensive care nurse,Tous les exemples,infirmier/infirmière en soins intensifs
31301,All examples,coronary unit nurse,Tous les exemples,infirmier/infirmière d'unité coronarienne
31301,All examples,critical care nurse,Tous les exemples,infirmier/infirmière des soins intensifs
31301,All examples,dialysis nurse,Tous les exemples,infirmier/infirmière en dialyse
31301,All examples,doctor's office nurse,Tous les exemples,infirmier diplômé/infirmière diplômée - cabinet de médecin
31301,All examples,emergency care nurse,Tous les exemples,infirmier/infirmière en soins d'urgence
31301,All examples,emergency nurse,Tous les exemples,infirmier/infirmière d'urgence
31301,All examples,first aid nurse,Tous les exemples,infirmier/infirmière en premiers soins
31301,All examples,float nurse,Tous les exemples,infirmier/infirmière en région éloignée
31301,All examples,foot care nurse,Tous les exemples,infirmier/infirmière en soins neurologiques à domicile
31301,All examples,general duty nurse,Tous les exemples,infirmier/infirmière en service général
31301,All examples,general duty nurse - psychiatry,Tous les exemples,infirmier/infirmière en soins généraux - psychiatrie
31301,All examples,geriatric care nurse,Tous les exemples,infirmier/infirmière en pédiatrie
31301,All examples,geriatric nurse,Tous les exemples,infirmier/infirmière en gériatrie
31301,All examples,gerontology nurse,Tous les exemples,infirmier/infirmière en gérontologie
31301,All examples,graduate nurse,Tous les exemples,infirmier diplômé/infirmière diplômée
31301,All examples,graduate nurse - occupational health,Tous les exemples,infirmier bachelier/infirmière bachelière - santé au travail
31301,All examples,graduate nurse - physician's office,Tous les exemples,infirmier bachelier/infirmière bachelière - cabinet de médecin
31301,All examples,graduate private duty nurse,Tous les exemples,infirmier bachelier/infirmière bachelière en soins privés
31301,All examples,hemodialysis nurse,Tous les exemples,infirmier/infirmière en hémodialyse
31301,All examples,home care neuroscience nurse,Tous les exemples,infirmier/infirmière en soins intensifs chirurgicaux
31301,All examples,home care nurse,Tous les exemples,infirmier/infirmière de soins à domicile
31301,All examples,hospital hygiene nurse,Tous les exemples,infirmier/infirmière d'hôpital
31301,All examples,hospital hygienist - nursing,Tous les exemples,hygiéniste d'hôpital - soins infirmiers
31301,All examples,hospital nurse,Tous les exemples,infirmier occasionnel/infirmière occasionnelle
31301,All examples,industrial nurse,Tous les exemples,infirmier/infirmière d'établissement industriel
31301,All examples,infection control coordinator - hospital,Tous les exemples,coordonnateur/coordonnatrice de la prévention des infections en milieu hospitalier
31301,All examples,infection control nurse,Tous les exemples,agent/agente de prévention des infections
31301,All examples,infection control officer,Tous les exemples,infirmier/infirmière en prévention des infections
31301,All examples,intensive care nurse,Tous les exemples,infirmier/infirmière d'unité des soins intensifs
31301,All examples,intensive care unit (ICU) nurse,Tous les exemples,infirmier/infirmière en soins intensifs médicaux
31301,All examples,liaison nurse,Tous les exemples,infirmier/infirmière d'équipe de liaison
31301,All examples,medical intensive care nurse,Tous les exemples,infirmier/infirmière en soins intégraux
31301,All examples,mental health nurse,Tous les exemples,infirmier/infirmière en hygiène hospitalière
31301,All examples,nephrology and kidney transplantation nurse,Tous les exemples,infirmier/infirmière en néphrologie et en greffes rénales
31301,All examples,nephrology and renal transplantation nurse,Tous les exemples,infirmier/infirmière en soins psychiatriques et en santé mentale
31301,All examples,nephrology nurse,Tous les exemples,infirmier/infirmière en néphrologie
31301,All examples,neuroscience nurse,Tous les exemples,infirmier/infirmière d'équipe volante
31301,All examples,nurse,Tous les exemples,infirmier/infirmière
31301,All examples,nurse consultant,Tous les exemples,infirmier/infirmière infosanté
31301,All examples,nurse counsellor,Tous les exemples,infirmier bachelier/infirmière bachelière
31301,All examples,nurse researcher,Tous les exemples,infirmier chercheur/infirmière chercheuse
31301,All examples,nurse technician,Tous les exemples,infirmier technicien/infirmière technicienne
31301,All examples,nursing adviser,Tous les exemples,conseiller/conseillère en soins infirmiers
31301,All examples,nursing consultant,Tous les exemples,consultant/consultante en soins infirmiers
31301,All examples,nursing counsellor,Tous les exemples,infirmier-conseiller/infirmière-conseillère
31301,All examples,nursing evaluator,Tous les exemples,évaluateur/évaluatrice de soins infirmiers
31301,All examples,nursing researcher,Tous les exemples,chercheur infirmier/chercheuse infirmière en sciences infirmières
31301,All examples,nursing technician,Tous les exemples,infirmier/infirmière en soins intensifs pédiatriques
31301,All examples,obstetrics nurse,Tous les exemples,infirmier/infirmière en obstétrique
31301,All examples,occupational health nurse,Tous les exemples,infirmier diplômé/infirmière diplômée - santé au travail
31301,All examples,occupational health nurse consultant,Tous les exemples,infirmier/infirmière en santé du travail
31301,All examples,occupational medicine nurse,Tous les exemples,infirmier/infirmière en médecine du travail
31301,All examples,office nurse,Tous les exemples,infirmier/infirmière de cabinet de médecins
31301,All examples,on-call nurse,Tous les exemples,infirmier/infirmière de clinique
31301,All examples,oncology nurse,Tous les exemples,infirmier/infirmière en oncologie
31301,All examples,operating room (OR) nurse,Tous les exemples,infirmier/infirmière de salle d'opération
31301,All examples,out-patient clinic nurse,Tous les exemples,infirmier/infirmière de clinique externe
31301,All examples,outpost nurse,Tous les exemples,infirmier/infirmière en service externe
31301,All examples,outreach nurse,Tous les exemples,infirmier/infirmière en service interne
31301,All examples,palliative care nurse,Tous les exemples,infirmier/infirmière en soins intensifs coronariens
31301,All examples,pediatric intensive care nurse,Tous les exemples,infirmier/infirmière en soins gériatriques
31301,All examples,pediatric nurse,Tous les exemples,infirmier/infirmière de clinique médicale
31301,All examples,perinatal care nurse,Tous les exemples,infirmier/infirmière en périnatalité
31301,All examples,physician's office nurse,Tous les exemples,infirmier/infirmière de cabinet médical
31301,All examples,primary care nurse,Tous les exemples,infirmier/infirmière de soins de première ligne
31301,All examples,primary nurse,Tous les exemples,infirmier/infirmière en psychiatrie
31301,All examples,private care nurse,Tous les exemples,infirmier/infirmière en soins généraux
31301,All examples,private duty nurse,Tous les exemples,infirmier/infirmière en soins palliatifs
31301,All examples,psychiatric and mental health nurse,Tous les exemples,infirmier/infirmière en santé scolaire
31301,All examples,psychiatric nurse,Tous les exemples,infirmier psychiatrique autorisé/infirmière psychiatrique autorisée
31301,All examples,public and community health nurse,Tous les exemples,infirmier/infirmière en santé publique et communautaire
31301,All examples,public health nurse,Tous les exemples,infirmier/infirmière en santé mentale
31301,All examples,public health nurse consultant,Tous les exemples,infirmier/infirmière en santé publique
31301,All examples,recovery room nurse,Tous les exemples,infirmier/infirmière de salle de réveil
31301,All examples,Red Cross nurse,Tous les exemples,infirmier/infirmière de la Croix-Rouge
31301,All examples,registered community health nurse,Tous les exemples,infirmier autorisé/infirmière autorisée en santé communautaire
31301,All examples,registered industrial nurse,Tous les exemples,infirmier autorisé/infirmière autorisée d'établissement industriel
31301,All examples,registered nurse - call centre,Tous les exemples,infirmier autorisé/infirmière autorisée - centre d'appel
31301,All examples,registered nurse - contact centre,Tous les exemples,infirmier autorisé/infirmière autorisée - centre de contact
31301,All examples,registered nurse - independent practice,Tous les exemples,infirmier autorisé/infirmière autorisée en pratique privée
31301,All examples,registered nurse - public and community health,Tous les exemples,infirmier autorisé/infirmière autorisée - santé publique et communautaire
31301,All examples,registered nurse - telehealth,Tous les exemples,infirmier autorisé/infirmière autorisée infosanté
31301,All examples,registered nurse (R.N.),Tous les exemples,infirmier autorisé/infirmière autorisée
31301,All examples,registered psychiatric nurse (R.P.N.),Tous les exemples,infirmier immatriculé/infirmière immatriculée
31301,All examples,registered public health nurse,Tous les exemples,infirmier autorisé/infirmière autorisée en santé publique
31301,All examples,respiratory care nurse,Tous les exemples,infirmier spécialiste/infirmière spécialiste en soins respiratoires
31301,All examples,respiratory nurse specialist,Tous les exemples,infirmier diplômé/infirmière diplômée en soins privés
31301,All examples,school health nurse,Tous les exemples,infirmier/infirmière en milieu scolaire
31301,All examples,school nurse,Tous les exemples,infirmier scolaire/infirmière scolaire
31301,All examples,scrub nurse,Tous les exemples,infirmier/infirmière en soins respiratoires
31301,All examples,staff nurse,Tous les exemples,infirmier/infirmière responsable du triage
31301,All examples,surgical intensive care nurse,Tous les exemples,infirmier/infirmière en sciences neurologiques
31301,All examples,telehealth registered nurse,Tous les exemples,infirmier autorisé/infirmière autorisée télésanté
31301,All examples,tele-nurse,Tous les exemples,infirmier/infirmière en soins privés
31301,All examples,triage nurse,Tous les exemples,infirmier/infirmière au triage
31301,All examples,Victoria Order nurse,Tous les exemples,infirmier/infirmière de l'Ordre de Victoria
31301,All examples,Victorian Order of Nurses (VON) nurse,Tous les exemples,infirmier/infirmière sur liste de rappel
31301,All examples,visiting nurse,Tous les exemples,infirmier itinérant/infirmière itinérante
31301,All examples,ward nurse,Tous les exemples,infirmier/infirmière en soins podologiques
31301,All examples,youth centre nurse,Tous les exemples,infirmier/infirmière de centre de jeunesse
31302,All examples,acute care nurse practitioner,Tous les exemples,infirmier praticien/infirmière praticienne en soins de courte durée
31302,All examples,adult care nurse practitioner,Tous les exemples,infirmier praticien/infirmière praticienne en soins aux adultes
31302,All examples,advanced nurse practitioner,Tous les exemples,infirmier praticien avancé/infirmière praticienne avancée
31302,All examples,advanced practice nurse,Tous les exemples,infirmier praticien/infirmière praticienne en anesthésie
31302,All examples,anesthesia nurse practitioner,Tous les exemples,infirmier diplômé/infirmière diplômée de la classe élargie
31302,All examples,cardiovascular nurse practitioner,Tous les exemples,infirmier praticien/infirmière praticienne en soins cardiovasculaires
31302,All examples,extended class registered nurse,,
31302,All examples,geriatric nurse practitioner,Tous les exemples,infirmier praticien/infirmière praticienne en gériatrie
31302,All examples,nurse practitioner,Tous les exemples,infirmier praticien/infirmière praticienne
31302,All examples,pediatric nurse practitioner,Tous les exemples,infirmier praticien/infirmière praticienne en pédiatrie
31302,All examples,primary health care nurse practitioner,Tous les exemples,infirmier praticien/infirmière praticienne en soins de santé primaires
31303,All examples,chief orthoptist,Tous les exemples,orthoptiste
31303,All examples,clinical orthoptist,Tous les exemples,orthoptiste clinicien/orthoptiste clinicienne
31303,All examples,genetic counsellor,Tous les exemples,conseiller/conseillère en génétique
31303,All examples,licensed midwife,Tous les exemples,sage-femme autorisée/maïeuticien autorisé
31303,All examples,midwife,Tous les exemples,sage-femme/maïeuticien
31303,All examples,orthoptist,Tous les exemples,assistant/assistante en pathologie
31303,All examples,pathologists' assistant,Tous les exemples,assistant pathologiste/assistante pathologiste
31303,All examples,pathology assistant,Tous les exemples,assistant/assistante en anatomopathologie
31303,All examples,physician assistant,Tous les exemples,adjoint/adjointe au médecin
31303,All examples,registered midwife (RM),Tous les exemples,orthoptiste en chef
32100,All examples,apprentice optician,Tous les exemples,apprenti opticien/apprentie opticienne
32100,All examples,contact lens dispenser,Tous les exemples,ajusteur/ajusteuse de verres de contact
32100,All examples,contact lens fitter,Tous les exemples,ajusteur/ajusteuse de lentilles cornéennes
32100,All examples,contact lens practitioner,Tous les exemples,distributeur/distributrice de lentilles cornéennes
32100,All examples,contact lens technician,Tous les exemples,distributeur/distributrice de verres de contact
32100,All examples,dispensing optician,Tous les exemples,opticien/opticienne d'ordonnances
32100,All examples,dispensing optician student,Tous les exemples,étudiant opticien/étudiante opticienne
32100,All examples,eyeglasses fitter,Tous les exemples,ajusteur/ajusteuse de lunettes
32100,All examples,eyeglasses frame fitter,Tous les exemples,ajusteur/ajusteuse de montures de lunettes
32100,All examples,intern optician,Tous les exemples,opticien d'ordonnances autorisé/opticienne d'ordonnances autorisée
32100,All examples,licensed contact lens practitioner,Tous les exemples,praticien autorisé/praticienne autorisée en lentilles cornéennes
32100,All examples,licensed dispensing optician,Tous les exemples,opticien/opticienne en charge
32100,All examples,licensed optician,Tous les exemples,opticien autorisé/opticienne autorisée
32100,All examples,managing optician,Tous les exemples,gestionnaire opticien/opticienne d'ordonnances
32100,All examples,ophthalmic device dispenser,Tous les exemples,distributeur/distributrice d'instruments ophtalmiques
32100,All examples,ophthalmic dispenser,Tous les exemples,technicien/technicienne en verres de contact
32100,All examples,optical device dispenser,Tous les exemples,praticien/praticienne en verres de contact
32100,All examples,optical dispensing manager,Tous les exemples,praticien/praticienne en lentilles cornéennes
32100,All examples,optical frame fitter,Tous les exemples,distributeur/distributrice d'instruments d'optique
32100,All examples,optician,Tous les exemples,opticien/opticienne
32100,All examples,optometric dispenser,,
